From	To
APBA3_MOUSE	Apba3
APBB1_MOUSE	Apbb1
APBB2_MOUSE	Apbb2
APBB3_MOUSE	Apbb3
APBP2_MOUSE	Appbp2
APC10_MOUSE	Anapc10
APC11_MOUSE	Anapc11
APC13_MOUSE	Anapc13
APC15_MOUSE	Anapc15
APC16_MOUSE	Anapc16
APC1_MOUSE	Anapc1
APC2_MOUSE	Apc2
APC4_MOUSE	Anapc4
APC5_MOUSE	Anapc5
APC7_MOUSE	Anapc7
APCD1_MOUSE	Apcdd1
APC_MOUSE	Apc
APEH_MOUSE	Apeh
APEL_MOUSE	Apln
APEX1_MOUSE	Apex1
APEX2_MOUSE	Apex2
APH1A_MOUSE	Aph1a
APH1B_MOUSE	Aph1b
APH1C_MOUSE	Aph1c
API5_MOUSE	Api5
APJ_MOUSE	Aplnr
APLF_MOUSE	Aplf
APLP1_MOUSE	Aplp1
APLP2_MOUSE	Aplp2
APMAP_MOUSE	Apmap
APOA1_MOUSE	Apoa1
APOA2_MOUSE	Apoa2
APOA4_MOUSE	Apoa4
APOA5_MOUSE	Apoa5
APOBR_MOUSE	Apobr
APOB_MOUSE	Apob
APOC1_MOUSE	Apoc1
APOC2_MOUSE	Apoc2
APOC3_MOUSE	Apoc3
APOC4_MOUSE	Apoc4
APOD_MOUSE	Apod
APOE_MOUSE	Apoe
APOF_MOUSE	Apof
APOH_MOUSE	Apoh
APOM_MOUSE	Apom
APOP1_MOUSE	Apopt1
APRV1_MOUSE	Asprv1
APR_MOUSE	Pmaip1
APTX_MOUSE	Aptx
APT_MOUSE	Aprt
AQP11_MOUSE	Aqp11
AQP12_MOUSE	Aqp12
AQP1_MOUSE	Aqp1
AQP2_MOUSE	Aqp2
AQP3_MOUSE	Aqp3
AQP4_MOUSE	Aqp4
AQP5_MOUSE	Aqp5
AQP6_MOUSE	Aqp6
AQP7_MOUSE	Aqp7
AQP8_MOUSE	Aqp8
AQP9_MOUSE	Aqp9
AQR_MOUSE	Aqr
AR13A_MOUSE	Arl13a
AR13B_MOUSE	Arl13b
AR2BP_MOUSE	Arl2bp
AR6P1_MOUSE	Arl6ip1
AR6P4_MOUSE	Arl6ip4
AR6P6_MOUSE	Arl6ip6
ARAF_MOUSE	Araf
ARAID_MOUSE	Atraid
ARAP1_MOUSE	Arap1
ARAP2_MOUSE	Arap2
ARAP3_MOUSE	Arap3
ARBK1_MOUSE	Adrbk1
ARBK2_MOUSE	Adrbk2
ARC1A_MOUSE	Arpc1a
ARC1B_MOUSE	Arpc1b
ARCH_MOUSE	Zbtb8os
ARC_MOUSE	Arc
AREG_MOUSE	Areg
AREL1_MOUSE	Arel1
ARF1_MOUSE	Arf1
ARF2_MOUSE	Arf2
ARF3_MOUSE	Arf3
ARF4_MOUSE	Arf4
ARF5_MOUSE	Arf5
ARF6_MOUSE	Arf6
ARFG1_MOUSE	Arfgap1
ARFG2_MOUSE	Arfgap2
ARFG3_MOUSE	Arfgap3
ARFP2_MOUSE	Arfip2
ARFRP_MOUSE	Arfrp1
ARF_MOUSE	Cdkn2a
ARG28_MOUSE	Arhgef28
ARG33_MOUSE	Arhgef33
ARG39_MOUSE	Arhgef39
ARGAL_MOUSE	Arhgef10l
ARGI1_MOUSE	Arg1
ARGI2_MOUSE	Arg2
ARGL1_MOUSE	Arglu1
ARH37_MOUSE	Arhgef37
ARH38_MOUSE	Arhgef38
ARH40_MOUSE	Arhgef40
ARHG1_MOUSE	Arhgef1
ARHG2_MOUSE	Arhgef2
ARHG3_MOUSE	Arhgef3
ARHG4_MOUSE	Arhgef4
ARHG5_MOUSE	Arhgef5
ARHG6_MOUSE	Arhgef6
ARHG7_MOUSE	Arhgef7
ARHG8_MOUSE	Net1
ARHG9_MOUSE	Arhgef9
ARHGA_MOUSE	Arhgef10
ARHGC_MOUSE	Arhgef12
ARHGF_MOUSE	Arhgef15
ARHGG_MOUSE	Arhgef16
ARHGH_MOUSE	Arhgef17
ARHGI_MOUSE	Arhgef18
ARHGJ_MOUSE	Arhgef19
ARHGP_MOUSE	Arhgef25
ARHL1_MOUSE	Adprhl1
ARHL2_MOUSE	Adprhl2
ARH_MOUSE	Ldlrap1
ARI1A_MOUSE	Arid1a
ARI1_MOUSE	Arih1
ARI2_MOUSE	Arih2
ARI3A_MOUSE	Arid3a
ARI3B_MOUSE	Arid3b
ARI3C_MOUSE	Arid3c
ARI4B_MOUSE	Arid4b
ARI5A_MOUSE	Arid5a
ARI5B_MOUSE	Arid5b
ARIP4_MOUSE	Rad54l2
ARK72_MOUSE	Akr7a2
ARL10_MOUSE	Arl10
ARL11_MOUSE	Arl11
ARL14_MOUSE	Arl14
ARL15_MOUSE	Arl15
ARL1_MOUSE	Arl1
ARL2_MOUSE	Arl2
ARL3_MOUSE	Arl3
ARL4A_MOUSE	Arl4a
ARL4C_MOUSE	Arl4c
ARL4D_MOUSE	Arl4d
ARL5A_MOUSE	Arl5a
ARL5B_MOUSE	Arl5b
ARL5C_MOUSE	Arl5c
ARL6_MOUSE	Arl6
ARL8A_MOUSE	Arl8a
ARL8B_MOUSE	Arl8b
ARLY_MOUSE	Asl
ARM10_MOUSE	Armc10
ARM12_MOUSE	Armc12
ARMC1_MOUSE	Armc1
ARMC2_MOUSE	Armc2
ARMC3_MOUSE	Armc3
ARMC4_MOUSE	Armc4
ARMC5_MOUSE	Armc5
ARMC6_MOUSE	Armc6
ARMC7_MOUSE	Armc7
ARMC8_MOUSE	Armc8
ARMC9_MOUSE	Armc9
ARMT1_MOUSE	Armt1
ARMX1_MOUSE	Armcx1
ARMX2_MOUSE	Armcx2
ARMX3_MOUSE	Armcx3
ARMX5_MOUSE	Armcx5
ARMX6_MOUSE	Armcx6
ARNT2_MOUSE	Arnt2
ARNT_MOUSE	Arnt
AROS_MOUSE	Rps19bp1
ARP10_MOUSE	Actr10
ARP19_MOUSE	Arpp19
ARP21_MOUSE	Arpp21
ARP2_MOUSE	Actr2
ARP3B_MOUSE	Actr3b
ARP3_MOUSE	Actr3
ARP5L_MOUSE	Arpc5l
ARP5_MOUSE	Actr5
ARP6_MOUSE	Actr6
ARP8_MOUSE	Actr8
ARPC2_MOUSE	Arpc2
ARPC3_MOUSE	Arpc3
ARPC4_MOUSE	Arpc4
ARPC5_MOUSE	Arpc5
ARPIN_MOUSE	Arpin
ARRB1_MOUSE	Arrb1
ARRB2_MOUSE	Arrb2
ARRC_MOUSE	Arr3
ARRD1_MOUSE	Arrdc1
ARRD2_MOUSE	Arrdc2
ARRD3_MOUSE	Arrdc3
ARRD4_MOUSE	Arrdc4
ARRD5_MOUSE	Arrdc5
ARRS_MOUSE	Sag
ARSA_MOUSE	Arsa
ARSB_MOUSE	Arsb
ARSG_MOUSE	Arsg
ARSI_MOUSE	Arsi
ARSJ_MOUSE	Arsj
ARSK_MOUSE	Arsk
ARTN_MOUSE	Artn
ARV1_MOUSE	Arv1
ARVC_MOUSE	Arvcf
ARX_MOUSE	Arx
ARY1_MOUSE	Nat1
ARY2_MOUSE	Nat2
ARY3_MOUSE	Nat3
AS3MT_MOUSE	As3mt
ASAH1_MOUSE	Asah1
ASAH2_MOUSE	Asah2
ASAP1_MOUSE	Asap1
ASAP2_MOUSE	Asap2
ASAP3_MOUSE	Asap3
ASB10_MOUSE	Asb10
ASB11_MOUSE	Asb11
ASB12_MOUSE	Asb12
ASB13_MOUSE	Asb13
ASB14_MOUSE	Asb14
ASB15_MOUSE	Asb15
ASB16_MOUSE	Asb16
ASB17_MOUSE	Asb17
ASB18_MOUSE	Asb18
ASB1_MOUSE	Asb1
ASB2_MOUSE	Asb2
ASB3_MOUSE	Asb3
ASB4_MOUSE	Asb4
ASB5_MOUSE	Asb5
ASB6_MOUSE	Asb6
ASB7_MOUSE	Asb7
ASB8_MOUSE	Asb8
ASB9_MOUSE	Asb9
ASCC1_MOUSE	Ascc1
ASCC2_MOUSE	Ascc2
ASCC3_MOUSE	Ascc3
ASCL1_MOUSE	Ascl1
ASCL2_MOUSE	Ascl2
ASCL3_MOUSE	Ascl3
ASC_MOUSE	Pycard
ASF1A_MOUSE	Asf1a
ASF1B_MOUSE	Asf1b
ASGL1_MOUSE	Asrgl1
ASGR1_MOUSE	Asgr1
ASGR2_MOUSE	Asgr2
ASH1L_MOUSE	Ash1l
ASH2L_MOUSE	Ash2l
ASIC1_MOUSE	Asic1
ASIC2_MOUSE	Asic2
ASIC3_MOUSE	Asic3
ASIC4_MOUSE	Asic4
ASIC5_MOUSE	Asic5
ASIP_MOUSE	Asip
ASM3A_MOUSE	Smpdl3a
ASM3B_MOUSE	Smpdl3b
ASMT_MOUSE	Asmt
ASM_MOUSE	Smpd1
ASNA_MOUSE	Asna1
ASND1_MOUSE	Asnsd1
ASNS_MOUSE	Asns
ASPC1_MOUSE	Aspscr1
ASPD_MOUSE	Aspdh
ASPG_MOUSE	Aga
ASPH1_MOUSE	Asphd1
ASPH2_MOUSE	Asphd2
ASPH_MOUSE	Asph
ASPM_MOUSE	Aspm
ASPN_MOUSE	Aspn
ASPP1_MOUSE	Ppp1r13b
ASPP2_MOUSE	Tp53bp2
ASPX_MOUSE	Acrv1
ASSY_MOUSE	Ass1
ASTE1_MOUSE	Aste1
ASTER_MOUSE	Wdr83os
ASTL_MOUSE	Astl
ASTN1_MOUSE	Astn1
ASTN2_MOUSE	Astn2
ASUN_MOUSE	Asun
ASXL1_MOUSE	Asxl1
ASXL2_MOUSE	Asxl2
ASXL3_MOUSE	Asxl3
ASZ1_MOUSE	Asz1
AT10A_MOUSE	Atp10a
AT10D_MOUSE	Atp10d
AT11A_MOUSE	Atp11a
AT11C_MOUSE	Atp11c
AT12A_MOUSE	Atp12a
AT131_MOUSE	Atp13a1
AT132_MOUSE	Atp13a2
AT133_MOUSE	Atp13a3
AT134_MOUSE	Atp13a4
AT135_MOUSE	Atp13a5
AT1A1_MOUSE	Atp1a1
AT1A2_MOUSE	Atp1a2
AT1A3_MOUSE	Atp1a3
AT1A4_MOUSE	Atp1a4
AT1B1_MOUSE	Atp1b1
AT1B2_MOUSE	Atp1b2
AT1B3_MOUSE	Atp1b3
AT1B4_MOUSE	Atp1b4
AT2A1_MOUSE	Atp2a1
AT2A2_MOUSE	Atp2a2
AT2A3_MOUSE	Atp2a3
AT2B1_MOUSE	Atp2b1
AT2B2_MOUSE	Atp2b2
AT2B4_MOUSE	Atp2b4
AT2C1_MOUSE	Atp2c1
AT2C2_MOUSE	Atp2c2
AT2L1_MOUSE	Etnppl
AT2L2_MOUSE	Phykpl
AT5F1_MOUSE	Atp5f1
AT5G1_MOUSE	Atp5g1
AT5G2_MOUSE	Atp5g2
AT5G3_MOUSE	Atp5g3
AT5SL_MOUSE	Atp5sl
AT7L1_MOUSE	Atxn7l1
AT7L3_MOUSE	Atxn7l3
AT8A1_MOUSE	Atp8a1
AT8A2_MOUSE	Atp8a2
AT8B1_MOUSE	Atp8b1
AT8B2_MOUSE	Atp8b2
AT8B3_MOUSE	Atp8b3
AT8B5_MOUSE	Atp8b5
ATAD1_MOUSE	Atad1
ATAD2_MOUSE	Atad2
ATAD3_MOUSE	Atad3
ATAD5_MOUSE	Atad5
ATAT_MOUSE	Atat1
ATCAY_MOUSE	Atcay
ATE1_MOUSE	Ate1
ATF1_MOUSE	Atf1
ATF2_MOUSE	Atf2
ATF3_MOUSE	Atf3
ATF4_MOUSE	Atf4
ATF5_MOUSE	Atf5
ATF6A_MOUSE	Atf6
ATF6B_MOUSE	Atf6b
ATF7_MOUSE	Atf7
ATG10_MOUSE	Atg10
ATG12_MOUSE	Atg12
ATG13_MOUSE	Atg13
ATG2A_MOUSE	Atg2a
ATG2B_MOUSE	Atg2b
ATG3_MOUSE	Atg3
ATG4A_MOUSE	Atg4a
ATG4B_MOUSE	Atg4b
ATG4C_MOUSE	Atg4c
ATG4D_MOUSE	Atg4d
ATG5_MOUSE	Atg5
ATG7_MOUSE	Atg7
ATG9A_MOUSE	Atg9a
ATG9B_MOUSE	Atg9b
ATGA1_MOUSE	Atg101
ATHL1_MOUSE	Athl1
ATIF1_MOUSE	Atpif1
ATL1_MOUSE	Adamtsl1
ATL2_MOUSE	Adamtsl2
ATL4_MOUSE	Adamtsl4
ATLA1_MOUSE	Atl1
ATLA2_MOUSE	Atl2
ATLA3_MOUSE	Atl3
ATMIN_MOUSE	Atmin
ATM_MOUSE	Atm
ATN1_MOUSE	Atn1
ATNG_MOUSE	Fxyd2
ATOH1_MOUSE	Atoh1
ATOH7_MOUSE	Atoh7
ATOH8_MOUSE	Atoh8
ATOX1_MOUSE	Atox1
ATP23_MOUSE	Xrcc6bp1
ATP4A_MOUSE	Atp4a
ATP4B_MOUSE	Atp4b
ATP5E_MOUSE	Atp5e
ATP5H_MOUSE	Atp5h
ATP5I_MOUSE	Atp5i
ATP5J_MOUSE	Atp5j
ATP5L_MOUSE	Atp5l
ATP5S_MOUSE	Atp5s
ATP6_MOUSE	Mtatp6
ATP7A_MOUSE	Atp7a
ATP7B_MOUSE	Atp7b
ATP8_MOUSE	Mtatp8
ATP9A_MOUSE	Atp9a
ATP9B_MOUSE	Atp9b
ATPA_MOUSE	Atp5a1
ATPB_MOUSE	Atp5b
ATPD_MOUSE	Atp5d
ATPF1_MOUSE	Atpaf1
ATPF2_MOUSE	Atpaf2
ATPG_MOUSE	Atp5c1
ATPK_MOUSE	Atp5j2
ATPO_MOUSE	Atp5o
ATRAP_MOUSE	Agtrap
ATRIP_MOUSE	Atrip
ATRN1_MOUSE	Atrnl1
ATRN_MOUSE	Atrn
ATRX_MOUSE	Atrx
ATR_MOUSE	Atr
ATS10_MOUSE	Adamts10
ATS12_MOUSE	Adamts12
ATS13_MOUSE	Adamts13
ATS15_MOUSE	Adamts15
ATS16_MOUSE	Adamts16
ATS18_MOUSE	Adamts18
ATS19_MOUSE	Adamts19
ATS1_MOUSE	Adamts1
ATS20_MOUSE	Adamts20
ATS2_MOUSE	Adamts2
ATS4_MOUSE	Adamts4
ATS5_MOUSE	Adamts5
ATS7_MOUSE	Adamts7
ATS8_MOUSE	Adamts8
ATTY_MOUSE	Tat
ATX10_MOUSE	Atxn10
ATX1L_MOUSE	Atxn1l
ATX1_MOUSE	Atxn1
ATX2L_MOUSE	Atxn2l
ATX2_MOUSE	Atxn2
ATX3_MOUSE	Atxn3
ATX7_MOUSE	Atxn7
AUGN_MOUSE	Ecrg4
AUHM_MOUSE	Auh
AUNIP_MOUSE	Aunip
AUP1_MOUSE	Aup1
AURKA_MOUSE	Aurka
AURKB_MOUSE	Aurkb
AURKC_MOUSE	Aurkc
AUXI_MOUSE	Dnajc6
AVEN_MOUSE	Aven
AVIL_MOUSE	Avil
AVL9_MOUSE	Avl9
AVPI1_MOUSE	Avpi1
AVR2A_MOUSE	Acvr2a
AVR2B_MOUSE	Acvr2b
AWAT1_MOUSE	Awat1
AWAT2_MOUSE	Awat2
AXDN1_MOUSE	Axdnd1
AXIN1_MOUSE	Axin1
AXIN2_MOUSE	Axin2
AZI2_MOUSE	Azi2
AZIN1_MOUSE	Azin1
AZIN2_MOUSE	Azin2
B2CL1_MOUSE	Bcl2l1
B2CL2_MOUSE	Bcl2l2
B2L10_MOUSE	Bcl2l10
B2L11_MOUSE	Bcl2l11
B2L13_MOUSE	Bcl2l13
B2L14_MOUSE	Bcl2l14
B2L15_MOUSE	Bcl2l15
B2LA1_MOUSE	Bcl2a1
B2MG_MOUSE	B2m
B3A2_MOUSE	Slc4a2
B3A3_MOUSE	Slc4a3
B3AT_MOUSE	Slc4a1
B3GA1_MOUSE	B3gat1
B3GA2_MOUSE	B3gat2
B3GA3_MOUSE	B3gat3
B3GL1_MOUSE	B3galnt1
B3GL2_MOUSE	B3galnt2
B3GLT_MOUSE	B3glct
B3GN2_MOUSE	B3GNT2
B3GN3_MOUSE	B3gnt3
B3GN4_MOUSE	B3gnt4
B3GN5_MOUSE	B3gnt5
B3GN6_MOUSE	B3gnt6
B3GN7_MOUSE	B3gnt7
B3GN8_MOUSE	B3gnt8
B3GN9_MOUSE	B3gnt9
B3GNL_MOUSE	B3gntl1
B3GT1_MOUSE	B3galt1
B3GT2_MOUSE	B3galt2
B3GT4_MOUSE	B3galt4
B3GT5_MOUSE	B3galt5
B3GT6_MOUSE	B3galt6
B4GA1_MOUSE	B4gat1
B4GN1_MOUSE	B4galnt1
B4GN2_MOUSE	B4galnt2
B4GN3_MOUSE	B4galnt3
B4GN4_MOUSE	B4galnt4
B4GT1_MOUSE	B4galt1
B4GT2_MOUSE	B4galt2
B4GT3_MOUSE	B4galt3
B4GT4_MOUSE	B4galt4
B4GT5_MOUSE	B4galt5
B4GT6_MOUSE	B4galt6
B4GT7_MOUSE	B4galt7
B9D1_MOUSE	B9d1
B9D2_MOUSE	B9d2
BAALC_MOUSE	Baalc
BAAT_MOUSE	Baat
BABA1_MOUSE	Babam1
BACD1_MOUSE	Kctd13
BACD2_MOUSE	Tnfaip1
BACD3_MOUSE	Kctd10
BACE1_MOUSE	Bace1
BACE2_MOUSE	Bace2
BACH1_MOUSE	Bach1
BACH2_MOUSE	Bach2
BACH_MOUSE	Acot7
BAD_MOUSE	Bad
BAFL_MOUSE	Banf2
BAF_MOUSE	Banf1
BAG1_MOUSE	Bag1
BAG2_MOUSE	Bag2
BAG3_MOUSE	Bag3
BAG4_MOUSE	Bag4
BAG5_MOUSE	Bag5
BAG6_MOUSE	Bag6
BAHC1_MOUSE	Bahcc1
BAHD1_MOUSE	Bahd1
BAI1_MOUSE	Bai1
BAIP2_MOUSE	Baiap2
BAIP3_MOUSE	Baiap3
BAKOR_MOUSE	Atg14
BAK_MOUSE	Bak1
BAMBI_MOUSE	Bambi
BANK1_MOUSE	Bank1
BANP_MOUSE	Banp
BAP18_MOUSE	Bap18
BAP1_MOUSE	Bap1
BAP29_MOUSE	Bcap29
BAP31_MOUSE	Bcap31
BARD1_MOUSE	Bard1
BARH1_MOUSE	Barhl1
BARH2_MOUSE	Barhl2
BARX1_MOUSE	Barx1
BARX2_MOUSE	Barx2
BASI_MOUSE	Bsg
BASP1_MOUSE	Basp1
BAT1_MOUSE	Slc7a9
BATF2_MOUSE	Batf2
BATF3_MOUSE	Batf3
BATF_MOUSE	Batf
BAX_MOUSE	Bax
BAZ1A_MOUSE	Baz1a
BAZ1B_MOUSE	Baz1b
BAZ2A_MOUSE	Baz2a
BBC3_MOUSE	Bbc3
BBOF1_MOUSE	Bbof1
BBS10_MOUSE	Bbs10
BBS12_MOUSE	Bbs12
BBS2_MOUSE	Bbs2
BBS4_MOUSE	Bbs4
BBS5_MOUSE	Bbs5
BBS7_MOUSE	Bbs7
BBX_MOUSE	Bbx
BC11A_MOUSE	Bcl11a
BC11B_MOUSE	Bcl11b
BCAM_MOUSE	Bcam
BCAP_MOUSE	Pik3ap1
BCAR1_MOUSE	Bcar1
BCAR3_MOUSE	Bcar3
BCAS1_MOUSE	Bcas1
BCAS3_MOUSE	Bcas3
BCAT1_MOUSE	Bcat1
BCAT2_MOUSE	Bcat2
BCCIP_MOUSE	Bccip
BCD1_MOUSE	Znhit6
BCDO1_MOUSE	Bco1
BCDO2_MOUSE	Bco2
BCKD_MOUSE	Bckdk
BCL10_MOUSE	Bcl10
BCL2_MOUSE	Bcl2
BCL3_MOUSE	Bcl3
BCL6B_MOUSE	Bcl6b
BCL6_MOUSE	Bcl6
BCL7A_MOUSE	Bcl7a
BCL7B_MOUSE	Bcl7b
BCL7C_MOUSE	Bcl7c
BCL9L_MOUSE	Bcl9l
BCL9_MOUSE	Bcl9
BCLF1_MOUSE	Bclaf1
BCORL_MOUSE	Bcorl1
BCOR_MOUSE	Bcor
BCR_MOUSE	Bcr
BCS1_MOUSE	Bcs1l
BD1L1_MOUSE	Bod1l
BDH2_MOUSE	Bdh2
BDH_MOUSE	Bdh1
BDNF_MOUSE	Bdnf
BDP1_MOUSE	Bdp1
BEAN1_MOUSE	Bean1
BECN1_MOUSE	Becn1
BECN2_MOUSE	Becn2
BEGIN_MOUSE	Begain
BEND3_MOUSE	Bend3
BEND4_MOUSE	Bend4
BEND5_MOUSE	Bend5
BEND6_MOUSE	Bend6
BEND7_MOUSE	Bend7
BEST1_MOUSE	Best1
BEST2_MOUSE	Best2
BEST3_MOUSE	Best3
BET1L_MOUSE	Bet1l
BET1_MOUSE	Bet1
BEX1_MOUSE	Bex1
BEX2_MOUSE	Bex2
BEX3_MOUSE	Ngfrap1
BEX4_MOUSE	Bex4
BEX6_MOUSE	Bex6
BFAR_MOUSE	Bfar
BFSP1_MOUSE	Bfsp1
BFSP2_MOUSE	Bfsp2
BGAL_MOUSE	Glb1
BGAT_MOUSE	Abo
BGH3_MOUSE	Tgfbi
BGLR_MOUSE	Gusb
BHA09_MOUSE	Bhlha9
BHA15_MOUSE	Bhlha15
BHE22_MOUSE	Bhlhe22
BHE23_MOUSE	Bhlhe23
BHE40_MOUSE	Bhlhe40
BHE41_MOUSE	Bhlhe41
BHLH9_MOUSE	Bhlhb9
BHMT1_MOUSE	Bhmt
BHMT2_MOUSE	Bhmt2
BI1_MOUSE	Tmbim6
BI2L1_MOUSE	Baiap2l1
BI2L2_MOUSE	Baiap2l2
BICC1_MOUSE	Bicc1
BICD1_MOUSE	Bicd1
BICD2_MOUSE	Bicd2
BICR1_MOUSE	Ccdc64
BICR2_MOUSE	Ccdc64b
BID_MOUSE	Bid
BIEA_MOUSE	Blvra
BIG1_MOUSE	Arfgef1
BIG2_MOUSE	Arfgef2
BIG3_MOUSE	Arfgef3
BIK_MOUSE	Bik
BIN1_MOUSE	Bin1
BIN2_MOUSE	Bin2
BIN3_MOUSE	Bin3
BIR1A_MOUSE	Naip1
BIR1B_MOUSE	Naip2
BIR1E_MOUSE	Naip5
BIR1F_MOUSE	Naip6
BIR1G_MOUSE	Naip7
BIRC2_MOUSE	Birc2
BIRC3_MOUSE	Birc3
BIRC5_MOUSE	Birc5
BIRC6_MOUSE	Birc6
BIRC7_MOUSE	Birc7
BIVM_MOUSE	Bivm
BKRB1_MOUSE	Bdkrb1
BKRB2_MOUSE	Bdkrb2
BL1S1_MOUSE	Bloc1s1
BL1S2_MOUSE	Bloc1s2
BL1S3_MOUSE	Bloc1s3
BL1S4_MOUSE	Bloc1s4
BL1S5_MOUSE	Bloc1s5
BL1S6_MOUSE	Bloc1s6
BLCAP_MOUSE	Blcap
BLK_MOUSE	Blk
BLMH_MOUSE	Blmh
BLM_MOUSE	Blm
BLNK_MOUSE	Blnk
BLVRB_MOUSE	Blvrb
BMAL1_MOUSE	Arntl
BMAL2_MOUSE	Arntl2
BMF_MOUSE	Bmf
BMI1_MOUSE	Bmi1
BMP10_MOUSE	Bmp10
BMP15_MOUSE	Bmp15
BMP1_MOUSE	Bmp1
BMP2K_MOUSE	Bmp2k
BMP2_MOUSE	Bmp2
BMP3_MOUSE	Bmp3
BMP4_MOUSE	Bmp4
BMP5_MOUSE	Bmp5
BMP6_MOUSE	Bmp6
BMP7_MOUSE	Bmp7
BMP8A_MOUSE	Bmp8a
BMP8B_MOUSE	Bmp8b
BMPER_MOUSE	Bmper
BMPR2_MOUSE	Bmpr2
BMR1A_MOUSE	Bmpr1a
BMR1B_MOUSE	Bmpr1b
BMX_MOUSE	Bmx
BN3D2_MOUSE	Bcdin3d
BNC1_MOUSE	Bnc1
BNC2_MOUSE	Bnc2
BNI3L_MOUSE	Bnip3l
BNIP2_MOUSE	Bnip2
BNIP3_MOUSE	Bnip3
BNIPL_MOUSE	Bnipl
BOC_MOUSE	Boc
BOD1_MOUSE	Bod1
BODG_MOUSE	Bbox1
BOK_MOUSE	Bok
BOLA1_MOUSE	Bola1
BOLA2_MOUSE	Bola2
BOLA3_MOUSE	Bola3
BOLL_MOUSE	Boll
BOP1_MOUSE	Bop1
BORA_MOUSE	Bora
BOREA_MOUSE	Cdca8
BORG1_MOUSE	Cdc42ep2
BORG2_MOUSE	Cdc42ep3
BORG3_MOUSE	Cdc42ep5
BORG4_MOUSE	Cdc42ep4
BORG5_MOUSE	Cdc42ep1
BPHL_MOUSE	Bphl
BPIA1_MOUSE	Bpifa1
BPIA2_MOUSE	Bpifa2
BPIA3_MOUSE	Bpifa3
BPIA5_MOUSE	Bpifa5
BPIB1_MOUSE	Bpifb1
BPIB2_MOUSE	Bpifb2
BPIB3_MOUSE	Bpifb3
BPIB4_MOUSE	Bpifb4
BPIB6_MOUSE	Bpifb6
BPIFC_MOUSE	Bpifc
BPI_MOUSE	Bpi
BPL1_MOUSE	Hlcs
BPNT1_MOUSE	Bpnt1
BRAC_MOUSE	T
BRAF_MOUSE	Braf
BRAP_MOUSE	Brap
BRAT1_MOUSE	Brat1
BRC3L_MOUSE	C6.1al
BRCA1_MOUSE	Brca1
BRCA2_MOUSE	Brca2
BRCC3_MOUSE	Brcc3
BRD2_MOUSE	Brd2
BRD3_MOUSE	Brd3
BRD4_MOUSE	Brd4
BRD7_MOUSE	Brd7
BRD8_MOUSE	Brd8
BRD9_MOUSE	Brd9
BRDT_MOUSE	Brdt
BRE1A_MOUSE	Rnf20
BRE1B_MOUSE	Rnf40
BRE_MOUSE	Bre
BRF2_MOUSE	Brf2
BRI3B_MOUSE	Bri3bp
BRI3_MOUSE	Bri3
BRK1_MOUSE	Brk1
BRM1L_MOUSE	Brms1l
BRMS1_MOUSE	Brms1
BRNP1_MOUSE	Brinp1
BRNP2_MOUSE	Brinp2
BRNP3_MOUSE	Brinp3
BROMI_MOUSE	Tbc1d32
BROX_MOUSE	Brox
BRS3_MOUSE	Brs3
BRSK1_MOUSE	Brsk1
BRSK2_MOUSE	Brsk2
BRWD1_MOUSE	Brwd1
BRWD3_MOUSE	Brwd3
BRX1_MOUSE	Brix1
BSCL2_MOUSE	Bscl2
BSDC1_MOUSE	Bsdc1
BSH_MOUSE	Bsx
BSND_MOUSE	Bsnd
BSN_MOUSE	Bsn
BSPH1_MOUSE	Bsph1
BSPH2_MOUSE	Bsph2
BSPRY_MOUSE	Bspry
BSSP4_MOUSE	Prss22
BST1_MOUSE	Bst1
BST2_MOUSE	Bst2
BT1A1_MOUSE	Btn1a1
BT2A2_MOUSE	Btn2a2
BT3L4_MOUSE	Btf3l4
BTBD1_MOUSE	Btbd1
BTBD3_MOUSE	Btbd3
BTBD6_MOUSE	Btbd6
BTBD7_MOUSE	Btbd7
BTBD8_MOUSE	Btbd8
BTBD9_MOUSE	Btbd9
BTBDA_MOUSE	Btbd10
BTBDB_MOUSE	Btbd11
BTBDG_MOUSE	Btbd16
BTBDH_MOUSE	Btbd17
BTC_MOUSE	Btc
BTD_MOUSE	Btd
BTF3_MOUSE	Btf3
BTG1_MOUSE	Btg1
BTG2_MOUSE	Btg2
BTG3_MOUSE	Btg3
BTG4_MOUSE	Btg4
BTK_MOUSE	Btk
BTLA_MOUSE	Btla
BTNL1_MOUSE	Btnl1
BTNL2_MOUSE	Btnl2
BTNL9_MOUSE	Btnl9
BTNLA_MOUSE	Btnl10
BUB1B_MOUSE	Bub1b
BUB1_MOUSE	Bub1
BUB3_MOUSE	Bub3
BUD13_MOUSE	Bud13
BUD31_MOUSE	Bud31
BUP1_MOUSE	Upb1
BY55_MOUSE	Cd160
BYST_MOUSE	Bysl
BZW1_MOUSE	Bzw1
BZW2_MOUSE	Bzw2
C102A_MOUSE	Ccdc102a
C10_MOUSE	Grcc10
C11B2_MOUSE	Cyp11b2
C163A_MOUSE	Cd163
C16L2_MOUSE	Cd164l2
C170B_MOUSE	Cep170b
C19L1_MOUSE	Cwf19l1
C19L2_MOUSE	Cwf19l2
C1D_MOUSE	C1d
C1GLC_MOUSE	C1galt1c1
C1GLT_MOUSE	C1galt1
C1QA_MOUSE	C1qa
C1QBP_MOUSE	C1qbp
C1QB_MOUSE	C1qb
C1QC_MOUSE	C1qc
