From	To
Q8IXL1_HUMAN	hsa:2005
A0A024R9A9_HUMAN	hsa:29089
A0A024RBW9_HUMAN	hsa:11238
Q7Z5T1_HUMAN	hsa:57593
Q86TA8_HUMAN	hsa:4604
F1T0I9_HUMAN	hsa:7287
A8K4H5_HUMAN	hsa:1184
Q8TEM7_HUMAN	hsa:151613
X5D7F5_HUMAN	hsa:2557
A9UKE9_HUMAN	hsa:89778
K3W4U1_HUMAN	hsa:2208
E7EQR6_HUMAN	hsa:6950
Q53G50_HUMAN	hsa:4113
Q6P5V6_HUMAN	hsa:27131
A0A024R8G3_HUMAN	hsa:5730
P78453_HUMAN	hsa:2268
A0A024R498_HUMAN	hsa:5270
A0A024R8G6_HUMAN	hsa:8636
A0A024RDM3_HUMAN	hsa:26524
A0A0A0MR47_HUMAN	hsa:10782
A8K8H0_HUMAN	hsa:1188
B3KQL2_HUMAN	hsa:5672
B4DRP3_HUMAN	hsa:284565
J3QT34_HUMAN	hsa:375449
B7Z447_HUMAN	hsa:5275
B7ZAR7_HUMAN	hsa:64844
Q8IYV1_HUMAN	hsa:4675
V9HW09_HUMAN	hsa:5714
V9HW37_HUMAN	hsa:22948
V9HWC2_HUMAN	hsa:11315
B2R933_HUMAN	hsa:10333
A0A087X1S7_HUMAN	hsa:962
A0A024RB33_HUMAN	hsa:10193
A0A024RD24_HUMAN	hsa:4794
A0A080YV01_HUMAN	hsa:3906
V9HW43_HUMAN	hsa:3315
V9HWF0_HUMAN	hsa:3611
B3KMR5_HUMAN	hsa:23223
B3KWQ6_HUMAN	hsa:5630
B4DXN7_HUMAN	hsa:7046
Q4G1A2_HUMAN	hsa:79582
D3DW85_HUMAN	hsa:3658
G8JLE9_HUMAN	hsa:2332
A0A0C4DFM7_HUMAN	hsa:23318
B2R643_HUMAN	hsa:4640
X5DNQ7_HUMAN	hsa:11141
Q0VG55_HUMAN	hsa:7145
A0A024R0Y6_HUMAN	hsa:377
A0A024R845_HUMAN	hsa:51552
Q86UZ8_HUMAN	hsa:2535
A8K3D0_HUMAN	hsa:989
A8K894_HUMAN	hsa:92906
Q6PIA1_HUMAN	hsa:8085
Q86TF7_HUMAN	hsa:3221
B4DQS5_HUMAN	hsa:10346
Q4LE43_HUMAN	hsa:5335
X5D9D2_HUMAN	hsa:7248
A0A024QZF2_HUMAN	hsa:6237
A0A024R5E5_HUMAN	hsa:10312
A0A0A6YYI6_HUMAN	hsa:7730
B2RCH4_HUMAN	hsa:26047
Q86U22_HUMAN	hsa:79890
Q6NYC5_HUMAN	hsa:4133
Q8N8L9_HUMAN	hsa:25839
Q6P0P0_HUMAN	hsa:114785
Q6PKB8_HUMAN	hsa:51586
B7Z1U9_HUMAN	hsa:2622
A0A0M3HEQ9_HUMAN	hsa:349075
D9YZU9_HUMAN	hsa:3048
Q59F04_HUMAN	hsa:5159
Q59H04_HUMAN	hsa:5046
B3KMS0_HUMAN	hsa:9918
B3KMX6_HUMAN	hsa:8727
Q4FEB3_HUMAN	hsa:1215
Q59EX7_HUMAN	hsa:8224
W0UV99_HUMAN	hsa:390443
B4DNJ2_HUMAN	hsa:133396
B7Z1N4_HUMAN	hsa:26276
A0A024R3E0_HUMAN	hsa:3606
A0A024RDA5_HUMAN	hsa:3576
B7ZLY6_HUMAN	hsa:5288
A0A024R333_HUMAN	hsa:80335
A0A024R872_HUMAN	hsa:64855
A2RQD9_HUMAN	hsa:5046
E9PHI0_HUMAN	hsa:84873
Q7Z3T9_HUMAN	hsa:8828
B3KV95_HUMAN	hsa:84893
Q9BX91_HUMAN	hsa:7216
Q6ZS56_HUMAN	hsa:80274
A0A0A0MS45_HUMAN	hsa:25839
A0A0C4DG42_HUMAN	hsa:80778
Q6EHZ3_HUMAN	hsa:81567
Q3KRG8_HUMAN	hsa:634
A0A087X0S1_HUMAN	hsa:160365
B7WPH3_HUMAN	hsa:27443
B4DWI9_HUMAN	hsa:27301
B4DU63_HUMAN	hsa:55289
A0A024QZ64_HUMAN	hsa:230
A0A024R2U1_HUMAN	hsa:259173
A0A024R517_HUMAN	hsa:747
E9PAV9_HUMAN	hsa:54865
G5E9B8_HUMAN	hsa:7733
A8K385_HUMAN	hsa:8633
Q502V5_HUMAN	hsa:54429
B4DDH1_HUMAN	hsa:5104
Q59GL5_HUMAN	hsa:2890
B7Z3C7_HUMAN	hsa:9459
B4E282_HUMAN	hsa:8515
A0A024RDQ8_HUMAN	hsa:5983
A8K1C7_HUMAN	hsa:56262
A8K2P3_HUMAN	hsa:9462
B7Z754_HUMAN	hsa:23324
Q0P5U8_HUMAN	hsa:206338
Q53HF9_HUMAN	hsa:79603
A0A0A0MTQ4_HUMAN	hsa:56963
K7ERX2_HUMAN	hsa:2116
V9HWG3_HUMAN	hsa:7052
B4DN32_HUMAN	hsa:9358
B4DSC6_HUMAN	hsa:284309
Q05C57_HUMAN	hsa:9420
Q2T9G7_HUMAN	hsa:57343
B4E0W2_HUMAN	hsa:79368
B7Z4K0_HUMAN	hsa:8320
B9EGU6_HUMAN	hsa:149041
Q7L4M3_HUMAN	hsa:3856
A0A024R8Y9_HUMAN	hsa:6403
A0A024RDK4_HUMAN	hsa:57117
A0A024RDT4_HUMAN	hsa:3936
A8K5W4_HUMAN	hsa:3350
A8K920_HUMAN	hsa:5365
B4DDQ9_HUMAN	hsa:164284
F5H8B4_HUMAN	hsa:7404
X5D2L1_HUMAN	hsa:3290
A0A024QZQ6_HUMAN	hsa:54541
B7Z3I8_HUMAN	hsa:57626
B7ZAX6_HUMAN	hsa:7874
Q86TA5_HUMAN	hsa:151613
Q9H9M3_HUMAN	hsa:11180
F5H6P7_HUMAN	hsa:55110
B4DLA6_HUMAN	hsa:4173
Q4LE73_HUMAN	hsa:10497
Q59GM6_HUMAN	hsa:5747
Q69Z00_HUMAN	hsa:9912
H3BN78_HUMAN	hsa:51760
Q08AM8_HUMAN	hsa:153769
Q5VZU3_HUMAN	hsa:10171
A0A087WZU1_HUMAN	hsa:374462
A0A0A6YYF3_HUMAN	hsa:100302652
B4DN64_HUMAN	hsa:27077
B4E0X6_HUMAN	hsa:5682
Q59GW3_HUMAN	hsa:51046
M0R0W6_HUMAN	hsa:558
Q1WWK6_HUMAN	hsa:2893
Q8TES3_HUMAN	hsa:84433
A0A024R127_HUMAN	hsa:347902
A0A024R1N1_HUMAN	hsa:4627
A0A024R3P1_HUMAN	hsa:8560
Q5W9H2_HUMAN	hsa:23621
F4MH35_HUMAN	hsa:7404
B4DSC8_HUMAN	hsa:6595
A0A087WWL5_HUMAN	hsa:374920
B7ZLC3_HUMAN	hsa:205860
Q4LE67_HUMAN	hsa:1463
Q8N7W7_HUMAN	hsa:22997
Q86XZ8_HUMAN	hsa:9578
Q8IWC3_HUMAN	hsa:4326
Q8IY97_HUMAN	hsa:164
B4E0Y5_HUMAN	hsa:81788
B4E2U8_HUMAN	hsa:1879
A0A024R145_HUMAN	hsa:229
A0A024R2Q4_HUMAN	hsa:6138
Q8IY40_HUMAN	hsa:2898
F1D8R8_HUMAN	hsa:2516
Q14214_HUMAN	hsa:4703
A7E2E5_HUMAN	hsa:5140
B2R907_HUMAN	hsa:30835
A0A0G2JMH6_HUMAN	hsa:3122
B3KMA6_HUMAN	hsa:2181
Q59EH4_HUMAN	hsa:79088
A0A024R1Z1_HUMAN	hsa:997
A0A024R7A3_HUMAN	hsa:54811
A0A024R7Q5_HUMAN	hsa:83983
A8K5F6_HUMAN	hsa:170082
O95898_HUMAN	hsa:84628
X5DP12_HUMAN	hsa:7434
B7Z8K2_HUMAN	hsa:10318
B7ZKN5_HUMAN	hsa:7403
J3KN10_HUMAN	hsa:5297
Q58EY4_HUMAN	hsa:6599
B4DYG5_HUMAN	hsa:5297
Q08G24_HUMAN	hsa:339390
Q59GB8_HUMAN	hsa:3800
A0A096LNP1_HUMAN	hsa:100129216
E7EWR4_HUMAN	hsa:1478
C9JE98_HUMAN	hsa:9612
Q1RMF8_HUMAN	hsa:84000
B2RDI5_HUMAN	hsa:823
F1D8R6_HUMAN	hsa:2104
A5YM46_HUMAN	hsa:10595
A8K9S3_HUMAN	hsa:7464
Q6PIA2_HUMAN	hsa:2196
Q86TI6_HUMAN	hsa:80274
X5D7D8_HUMAN	hsa:1746
Q8N9T1_HUMAN	hsa:92979
A0A024QZ75_HUMAN	hsa:9969
Q8WUV3_HUMAN	hsa:10196
B3KUB5_HUMAN	hsa:57620
B4DYR9_HUMAN	hsa:647060
Q59ET0_HUMAN	hsa:2632
J3KNJ3_HUMAN	hsa:10003
J3KQ21_HUMAN	hsa:51281
A8K360_HUMAN	hsa:80264
A0PJ49_HUMAN	hsa:53834
J3KQU5_HUMAN	hsa:2051
A0A0A6YYC2_HUMAN	hsa:127933
I6L9C8_HUMAN	hsa:126299
Q2TB61_HUMAN	hsa:10795
B3KRU1_HUMAN	hsa:55144
B3KT39_HUMAN	hsa:9397
B9EGV5_HUMAN	hsa:10718
D3JEN2_HUMAN	hsa:8798
A0A024RA75_HUMAN	hsa:11112
Q86SR3_HUMAN	hsa:1056
A0A0K0K1K9_HUMAN	hsa:85413
V9HW31_HUMAN	hsa:506
B3KRI8_HUMAN	hsa:1198
B4DJ36_HUMAN	hsa:26959
F1D8R3_HUMAN	hsa:2063
Q59ES8_HUMAN	hsa:4670
Q05C90_HUMAN	hsa:10260
H0YMD5_HUMAN	hsa:10017
Q53ET8_HUMAN	hsa:5870
D6RTK6_HUMAN	hsa:158471
E5D8G0_HUMAN	hsa:442117
B3KXY6_HUMAN	hsa:8425
Q540R4_HUMAN	hsa:7258
A8K1I4_HUMAN	hsa:79759
Q53FN0_HUMAN	hsa:6427
B2R8G6_HUMAN	hsa:23770
Q4LE63_HUMAN	hsa:491
B3KUK7_HUMAN	hsa:84056
Q59GZ8_HUMAN	hsa:5328
Q9H8D6_HUMAN	hsa:23233
B9EKV1_HUMAN	hsa:399473
A0A024RAU7_HUMAN	hsa:10599
F5GX24_HUMAN	hsa:55632
B7ZKQ2_HUMAN	hsa:339390
H3BQB0_HUMAN	hsa:60490
B4DE47_HUMAN	hsa:10715
B4DKX1_HUMAN	hsa:23200
B4DYC7_HUMAN	hsa:92552
G8JLM4_HUMAN	hsa:83878
B2R717_HUMAN	hsa:1515
F6U4U2_HUMAN	hsa:4751
F6WQW2_HUMAN	hsa:5902
B4DPV3_HUMAN	hsa:81624
Q2TAZ1_HUMAN	hsa:1107
A0A024RCS3_HUMAN	hsa:1616
A0A024RD58_HUMAN	hsa:2941
Q7Z330_HUMAN	hsa:57563
Q8IVC0_HUMAN	hsa:3053
F1T0E7_HUMAN	hsa:83882
Q53F67_HUMAN	hsa:79412
B3KU60_HUMAN	hsa:79068
A0A024R546_HUMAN	hsa:25921
A0A024R6A0_HUMAN	hsa:384
A0A024RC24_HUMAN	hsa:55364
B3KNJ3_HUMAN	hsa:1613
Q3ZCT4_HUMAN	hsa:9575
A0A024RCA7_HUMAN	hsa:6181
B3KWN9_HUMAN	hsa:114815
B4E3T1_HUMAN	hsa:23200
Q96T11_HUMAN	hsa:54101
B4DUD5_HUMAN	hsa:1478
B4DG30_HUMAN	hsa:4289
Q7Z5F4_HUMAN	hsa:5646
B7ZW36_HUMAN	hsa:388372
A0A024QZX0_HUMAN	hsa:51256
A0A024R4M6_HUMAN	hsa:43847
A8MSY1_HUMAN	hsa:100526772
A6H8W8_HUMAN	hsa:50618
B4DK65_HUMAN	hsa:6297
B4DL73_HUMAN	hsa:55632
Q59GJ6_HUMAN	hsa:4524
Q96BK8_HUMAN	hsa:51236
B2KYM6_HUMAN	hsa:162514
A0A024R0T8_HUMAN	hsa:341
A0A024R2G7_HUMAN	hsa:6161
A0A024R6U6_HUMAN	hsa:283849
A0AVN2_HUMAN	hsa:580
B3KM54_HUMAN	hsa:23061
B7Z4W4_HUMAN	hsa:5887
Q53EL4_HUMAN	hsa:4929
A0A0A0MRM2_HUMAN	hsa:4892
G3CIG0_HUMAN	hsa:283463
Q8NDT8_HUMAN	hsa:153830
B4DVW2_HUMAN	hsa:222487
Q59G95_HUMAN	hsa:2917
A0A087WZT4_HUMAN	hsa:26279
Q6NUL9_HUMAN	hsa:6403
Q6NZX3_HUMAN	hsa:4907
A0A024R849_HUMAN	hsa:2852
B4E0U6_HUMAN	hsa:6767
A0A075B738_HUMAN	hsa:5175
Q6XYD1_HUMAN	hsa:339390
A0A024R4V5_HUMAN	hsa:23774
A0A024RCK7_HUMAN	hsa:7745
Q8N4S3_HUMAN	hsa:5774
Q58F05_HUMAN	hsa:80155
J3KN16_HUMAN	hsa:23392
A0A024R582_HUMAN	hsa:5977
A0A024RB89_HUMAN	hsa:79035
A0A024R712_HUMAN	hsa:5577
A8K259_HUMAN	hsa:871
A8K8E4_HUMAN	hsa:1814
A0A024RB41_HUMAN	hsa:4666
I6W807_HUMAN	hsa:23097
Q59GV6_HUMAN	hsa:29888
A2IXV5_HUMAN	hsa:10288
V9HWI9_HUMAN	hsa:22917
B4DRM3_HUMAN	hsa:1975
B4DTJ0_HUMAN	hsa:85444
Q4G0F4_HUMAN	hsa:5442
E7EM83_HUMAN	hsa:5799
B4E398_HUMAN	hsa:3359
C9J7Q4_HUMAN	hsa:83451
Q86VB0_HUMAN	hsa:7145
A0A024R0P7_HUMAN	hsa:163131
A0A024R316_HUMAN	hsa:7474
A0A024R3T8_HUMAN	hsa:142
A0A024R6H0_HUMAN	hsa:53981
A0A0A0MQV0_HUMAN	hsa:2581
Q53FS6_HUMAN	hsa:10131
A0A087WXB0_HUMAN	hsa:9522
I3L0B8_HUMAN	hsa:147407
B7Z1G2_HUMAN	hsa:2813
V9HWE4_HUMAN	hsa:84220
Q59GK3_HUMAN	hsa:5921
E7EW65_HUMAN	hsa:5678
E7EWG0_HUMAN	hsa:2568
B4DU40_HUMAN	hsa:1843
B4E1N9_HUMAN	hsa:143162
A0A024R4V4_HUMAN	hsa:23209
A0A024R899_HUMAN	hsa:54542
A0A024R9Z9_HUMAN	hsa:23161
A0A0A0MR03_HUMAN	hsa:9150
F5H4R6_HUMAN	hsa:4673
X5DR95_HUMAN	hsa:9037
Q59G12_HUMAN	hsa:7112
Q8N561_HUMAN	hsa:3225
W8W3J1_HUMAN	hsa:116511
A0A0F7RQF0_HUMAN	hsa:94027
F5H189_HUMAN	hsa:57128
A8K3L0_HUMAN	hsa:3426
A8K8H7_HUMAN	hsa:149499
Q53FC3_HUMAN	hsa:10016
V9HWD6_HUMAN	hsa:7529
A0A090N8Y2_HUMAN	hsa:9601
B4E105_HUMAN	hsa:5782
A0A024R1I7_HUMAN	hsa:24144
Q7Z479_HUMAN	hsa:23473
J3KMW1_HUMAN	hsa:8814
B2R787_HUMAN	hsa:9600
W0HK13_HUMAN	hsa:55124
B3KTG9_HUMAN	hsa:118427
B3KWN0_HUMAN	hsa:283373
B3KX42_HUMAN	hsa:8100
B4DEQ0_HUMAN	hsa:2110
B4E3V1_HUMAN	hsa:23576
Q9Y3V7_HUMAN	hsa:2199
Q6LBS5_HUMAN	hsa:7402
A0A0A6YYA2_HUMAN	hsa:206338
Q59FV0_HUMAN	hsa:1137
Q6ZP96_HUMAN	hsa:105370374
A0A024RAK9_HUMAN	hsa:1404
B9EK39_HUMAN	hsa:85461
E7EW05_HUMAN	hsa:55153
Q9UG47_HUMAN	hsa:5980
Q53ES5_HUMAN	hsa:80198
A0A0C4DH65_HUMAN	hsa:84626
A0A087WYM6_HUMAN	hsa:125931
Q6FHC8_HUMAN	hsa:5443
A0A0I9RJ67_HUMAN	hsa:390212
B4DK46_HUMAN	hsa:3092
B4DST5_HUMAN	hsa:25930
B4DZD9_HUMAN	hsa:5778
Q4LE34_HUMAN	hsa:4542
A0A0A0MQS9_HUMAN	hsa:3910
B3KY45_HUMAN	hsa:9451
A0A024RD09_HUMAN	hsa:5190
A8K2M8_HUMAN	hsa:10045
A8MWQ5_HUMAN	hsa:84570
B2RB33_HUMAN	hsa:9510
C9IY40_HUMAN	hsa:51069
Q53G14_HUMAN	hsa:54970
A2I2P5_HUMAN	hsa:4862
A0A024RDY3_HUMAN	hsa:3916
B3KPL5_HUMAN	hsa:200734
Q9H8N9_HUMAN	hsa:57590
B1AKP1_HUMAN	hsa:10100
B2R778_HUMAN	hsa:1015
F6XZD3_HUMAN	hsa:148741
Q8N4Y1_HUMAN	hsa:5900
A0A024QZV0_HUMAN	hsa:81567
A0A024R0R7_HUMAN	hsa:79147
A0A024R3F8_HUMAN	hsa:114902
B7ZLZ8_HUMAN	hsa:374986
A8K321_HUMAN	hsa:160418
A8K6V0_HUMAN	hsa:9871
F5H2A4_HUMAN	hsa:8091
A0A087X0K8_HUMAN	hsa:440435
Q59HG2_HUMAN	hsa:7010
Q59E93_HUMAN	hsa:290
A0A075B7G4_HUMAN	hsa:152687
A1XPJ0_HUMAN	hsa:338699
B3KT90_HUMAN	hsa:22979
F8WEZ9_HUMAN	hsa:147657
B4E058_HUMAN	hsa:4486
A0A0G2JPZ2_HUMAN	hsa:353164
A6H8V1_HUMAN	hsa:6585
E7ENV9_HUMAN	hsa:176
A6NNF7_HUMAN	hsa:6339
X6R4H8_HUMAN	hsa:339366
Q59H34_HUMAN	hsa:56144
Q9HC19_HUMAN	hsa:51643
A0A024RAX0_HUMAN	hsa:4256
Q8N2E5_HUMAN	hsa:7475
B4DNY6_HUMAN	hsa:7433
B7Z7H3_HUMAN	hsa:387032
B7Z5U0_HUMAN	hsa:4007
E7EQD3_HUMAN	hsa:57343
Q8N6C1_HUMAN	hsa:3632
X5DNI1_HUMAN	hsa:1400
B4DGV5_HUMAN	hsa:5316
A0A0F7RQE8_HUMAN	hsa:2488
B9EK48_HUMAN	hsa:85446
Q8TAS6_HUMAN	hsa:3912
B3KQP5_HUMAN	hsa:8705
B3KWV1_HUMAN	hsa:79832
G4XH65_HUMAN	hsa:2099
A1A5A9_HUMAN	hsa:23387
B4E3S3_HUMAN	hsa:79827
Q05D78_HUMAN	hsa:4361
A8K1E0_HUMAN	hsa:54813
A7E2X7_HUMAN	hsa:11073
B3KMF1_HUMAN	hsa:27342
B3KMM0_HUMAN	hsa:26054
B3KWI2_HUMAN	hsa:259266
B4DTB8_HUMAN	hsa:9784
B4DXQ7_HUMAN	hsa:85478
Q5BJG6_HUMAN	hsa:10771
B6RF28_HUMAN	hsa:390748
Q68CU0_HUMAN	hsa:7627
Q7Z345_HUMAN	hsa:79770
B4DKH4_HUMAN	hsa:1636
Q63HQ4_HUMAN	hsa:1293
Q0VAA8_HUMAN	hsa:341405
Q3C1W0_HUMAN	hsa:390110
Q8IUN4_HUMAN	hsa:10365
A0A0A0MQS0_HUMAN	hsa:51105
Q0VGD6_HUMAN	hsa:10236
Q504X9_HUMAN	hsa:4130
Q7Z3R6_HUMAN	hsa:8732
Q8IWT8_HUMAN	hsa:5069
B3KXU9_HUMAN	hsa:54823
B4DP29_HUMAN	hsa:84527
H9NAJ7_HUMAN	hsa:8701
Q6DI00_HUMAN	hsa:3209
Q86ST5_HUMAN	hsa:116988
B3KN41_HUMAN	hsa:55775
Q68DL4_HUMAN	hsa:80005
B3KNA8_HUMAN	hsa:677
B3KN69_HUMAN	hsa:5073
Q05DB3_HUMAN	hsa:55075
B3KS06_HUMAN	hsa:55275
B3KQ68_HUMAN	hsa:55176
B4DGC5_HUMAN	hsa:9922
B3KSW2_HUMAN	hsa:80344
B4DH96_HUMAN	hsa:6938
B3KN73_HUMAN	hsa:54916
A0A024R4X6_HUMAN	hsa:638
A0A024R6M9_HUMAN	hsa:51550
A0A024R713_HUMAN	hsa:1738
A0A024R7C5_HUMAN	hsa:51073
A0A024R831_HUMAN	hsa:5998
E9PAR0_HUMAN	hsa:51303
E9PC54_HUMAN	hsa:2768
Q8TAY1_HUMAN	hsa:123606
A0A0A0MQU4_HUMAN	hsa:51540
B0I1S1_HUMAN	hsa:196385
Q7KZA3_HUMAN	hsa:2235
G5E9L0_HUMAN	hsa:84364
E9PAT1_HUMAN	hsa:54866
Q86WS9_HUMAN	hsa:57110
A0A024R6D4_HUMAN	hsa:2079
A0A024R7S3_HUMAN	hsa:1212
A0A024RDF9_HUMAN	hsa:152815
O95896_HUMAN	hsa:54511
Q5UBZ2_HUMAN	hsa:9047
Q9UG23_HUMAN	hsa:121665
B7Z6J1_HUMAN	hsa:1743
A0A024R5C7_HUMAN	hsa:50801
A0A024R6Z6_HUMAN	hsa:84342
A0A024R816_HUMAN	hsa:80727
A0A024RA89_HUMAN	hsa:83930
Q96CP5_HUMAN	hsa:9512
B7Z221_HUMAN	hsa:25775
B7Z240_HUMAN	hsa:2060
E0ZS59_HUMAN	hsa:392843
Q3SWU9_HUMAN	hsa:2956
A0A024R0Z2_HUMAN	hsa:79962
A0A024R2R9_HUMAN	hsa:285343
A0A024R4E2_HUMAN	hsa:23435
A0A024RCX7_HUMAN	hsa:7922
Q9UFM0_HUMAN	hsa:26056
E9PLB0_HUMAN	hsa:83759
Q86T81_HUMAN	hsa:2650
A0A024RCX8_HUMAN	hsa:51645
Q7Z348_HUMAN	hsa:1562
A0A024R7J7_HUMAN	hsa:79016
Q8TEZ9_HUMAN	hsa:25957
B7XCW9_HUMAN	hsa:19
B7ZLL4_HUMAN	hsa:11044
Q9NW35_HUMAN	hsa:55122
Q9Y6J7_HUMAN	hsa:10712
B3KQW8_HUMAN	hsa:9026
B3KUI3_HUMAN	hsa:120425
B4DDI0_HUMAN	hsa:91624
B4DY28_HUMAN	hsa:1465
B4DZ05_HUMAN	hsa:255101
Q9BTI0_HUMAN	hsa:57724
Q4G0Z0_HUMAN	hsa:100170229
Q59FW6_HUMAN	hsa:22936
Q59H02_HUMAN	hsa:29967
Q59H81_HUMAN	hsa:8315
B3KMX1_HUMAN	hsa:23534
B3KP24_HUMAN	hsa:2771
B4DZ28_HUMAN	hsa:8449
O95680_HUMAN	hsa:7148
Q59FX5_HUMAN	hsa:6670
B4DSR1_HUMAN	hsa:202243
Q8N3C8_HUMAN	hsa:135112
B6ZDN3_HUMAN	hsa:100506627
Q8N542_HUMAN	hsa:1780
Q8N774_HUMAN	hsa:152110
B4DXI2_HUMAN	hsa:65980
B3KNP8_HUMAN	hsa:10449
B4DLT8_HUMAN	hsa:6007
B4DLW1_HUMAN	hsa:546
B4DRL0_HUMAN	hsa:79879
B4DSS9_HUMAN	hsa:667
Q59FF7_HUMAN	hsa:1609
Q05DL5_HUMAN	hsa:9439
Q8TCF0_HUMAN	hsa:3929
A0A0A8K9B4_HUMAN	hsa:131177
B4DLT2_HUMAN	hsa:9631
B4DT23_HUMAN	hsa:25940
Q4G0Z6_HUMAN	hsa:133558
B3KML4_HUMAN	hsa:26035
B3KQE6_HUMAN	hsa:7988
B4DXA8_HUMAN	hsa:26256
A0A0B4J2D5_HUMAN	hsa:102724023
A0A0B4J2D5_HUMAN	hsa:8209
B7Z530_HUMAN	hsa:123876
B7ZLE0_HUMAN	hsa:25998
A0A096LPE2_HUMAN	hsa:100528017
B4DUZ3_HUMAN	hsa:23647
B3KRT5_HUMAN	hsa:90362
B4DL25_HUMAN	hsa:10256
B4DRW0_HUMAN	hsa:538
Q9Y438_HUMAN	hsa:221061
B3KM38_HUMAN	hsa:54971
G8IFA7_HUMAN	hsa:83987
Q59G56_HUMAN	hsa:219931
Q9H200_HUMAN	hsa:80036
B4DQW6_HUMAN	hsa:4232
F5GY10_HUMAN	hsa:6938
Q5U676_HUMAN	hsa:26229
Q6P0Q7_HUMAN	hsa:387680
V9HW25_HUMAN	hsa:7169
Q6PKF2_HUMAN	hsa:91754
Q7L4K8_HUMAN	hsa:3376
Q6MZL5_HUMAN	hsa:9321
A0A087X1U6_HUMAN	hsa:83481
A0A087WVD9_HUMAN	hsa:83606
I6L9F8_HUMAN	hsa:5799
Q6ZSC6_HUMAN	hsa:255104
Q6ZW83_HUMAN	hsa:23036
Q658V6_HUMAN	hsa:495
F8VPD4_HUMAN	hsa:790
B7ZW53_HUMAN	hsa:7366
M0R2B3_HUMAN	hsa:84167
R9TJD7_HUMAN	hsa:375484
J3KNZ9_HUMAN	hsa:64319
Q9NX22_HUMAN	hsa:55630
Q9H716_HUMAN	hsa:57161
A6ZJ12_HUMAN	hsa:202658
H3BQR2_HUMAN	hsa:10101
J3KNC6_HUMAN	hsa:11245
Q96I80_HUMAN	hsa:8492
Q96AF9_HUMAN	hsa:7791
Q53H72_HUMAN	hsa:9153
A7UKX9_HUMAN	hsa:4193
Q53H37_HUMAN	hsa:51806
Q8IVA8_HUMAN	hsa:2571
Q3SXM8_HUMAN	hsa:266977
Q86XB2_HUMAN	hsa:22986
Q9NW50_HUMAN	hsa:55117
B2RC42_HUMAN	hsa:6617
A0A087WUX1_HUMAN	hsa:219670
A0A087WZ72_HUMAN	hsa:54084
Q05C92_HUMAN	hsa:6915
A0A087WWK8_HUMAN	hsa:9922
B0S7P4_HUMAN	hsa:28973
A0A087WTM5_HUMAN	hsa:80196
A0A087WXF8_HUMAN	hsa:51538
Q6NX51_HUMAN	hsa:60412
Q8NC19_HUMAN	hsa:56955
A8K3I1_HUMAN	hsa:117154
A8K899_HUMAN	hsa:10474
Q53F55_HUMAN	hsa:1841
Q8N8P2_HUMAN	hsa:6913
Q8N9V0_HUMAN	hsa:283358
A0A087WXQ4_HUMAN	hsa:440829
A0A087WZ82_HUMAN	hsa:100533181
Q8N381_HUMAN	hsa:8503
Q6N001_HUMAN	hsa:29843
Q6P534_HUMAN	hsa:7173
Q99768_HUMAN	hsa:54460
Q6N083_HUMAN	hsa:1911
Q7Z3E0_HUMAN	hsa:7037
A8K0S9_HUMAN	hsa:9825
A8K7T1_HUMAN	hsa:64805
Q8WXP9_HUMAN	hsa:114881
Q8NHT5_HUMAN	hsa:54407
Q6PJ22_HUMAN	hsa:65220
A8K1M0_HUMAN	hsa:117283
A8K832_HUMAN	hsa:124056
A8K2F6_HUMAN	hsa:91947
A8K7B1_HUMAN	hsa:80230
Q54A15_HUMAN	hsa:55612
X5D7E3_HUMAN	hsa:1977
A0A087WYB9_HUMAN	hsa:283985
A5D6Y5_HUMAN	hsa:163175
Q9Y464_HUMAN	hsa:7148
Q6PJD3_HUMAN	hsa:4131
A0A0A6YYJ8_HUMAN	hsa:100996928
B4DDR5_HUMAN	hsa:100101267
Q86YI0_HUMAN	hsa:113
A8K9F2_HUMAN	hsa:22834
A0A087WSX6_HUMAN	hsa:374286
A0A087WWM0_HUMAN	hsa:27095
Q502V0_HUMAN	hsa:2829
L7RT34_HUMAN	hsa:23533
X2GA70_HUMAN	hsa:79633
H0YMP5_HUMAN	hsa:348110
Q53F91_HUMAN	hsa:7429
Q5BJF5_HUMAN	hsa:6472
Q9H9J7_HUMAN	hsa:55157
A5D8T4_HUMAN	hsa:943
Q8N6I9_HUMAN	hsa:2775
A2RRL5_HUMAN	hsa:913
B8ZZB7_HUMAN	hsa:401474
Q86T04_HUMAN	hsa:91875
Q86TD3_HUMAN	hsa:51290
B3KMK1_HUMAN	hsa:259232
B3KQ88_HUMAN	hsa:55731
Q59FZ7_HUMAN	hsa:100533467
Q9UFG7_HUMAN	hsa:54507
F2Z6J8_HUMAN	hsa:140687
B4DU24_HUMAN	hsa:6722
B4DUH8_HUMAN	hsa:765
A7E2E4_HUMAN	hsa:1804
B2RB27_HUMAN	hsa:79668
V9HWG2_HUMAN	hsa:51084
K7ENC0_HUMAN	hsa:2527
L0R6F6_HUMAN	hsa:100303755
V9HWK1_HUMAN	hsa:7167
V9HWF4_HUMAN	hsa:5230
Q3LIC9_HUMAN	hsa:9689
Q96IR5_HUMAN	hsa:94005
B4DIR5_HUMAN	hsa:727957
B4E2A4_HUMAN	hsa:92521
A0A024R0U0_HUMAN	hsa:284346
A0A024R769_HUMAN	hsa:114960
A0A024RE05_HUMAN	hsa:259232
