From	To
ANFC_HUMAN	NPPC
ANFY1_HUMAN	ANKFY1
ANF_HUMAN	NPPA
ANGE1_HUMAN	ANGEL1
ANGE2_HUMAN	ANGEL2
ANGI_HUMAN	ANG
ANGL1_HUMAN	ANGPTL1
ANGL2_HUMAN	ANGPTL2
ANGL3_HUMAN	ANGPTL3
ANGL4_HUMAN	ANGPTL4
ANGL5_HUMAN	ANGPTL5
ANGL6_HUMAN	ANGPTL6
ANGL7_HUMAN	ANGPTL7
ANGL8_HUMAN	ANGPTL8
ANGP1_HUMAN	ANGPT1
ANGP2_HUMAN	ANGPT2
ANGP4_HUMAN	ANGPT4
ANGT_HUMAN	AGT
ANHX_HUMAN	ANHX
ANK1_HUMAN	ANK1
ANK2_HUMAN	ANK2
ANK3_HUMAN	ANK3
ANKAR_HUMAN	ANKAR
ANKE1_HUMAN	ANKEF1
ANKF1_HUMAN	ANKFN1
ANKH1_HUMAN	ANKHD1
ANKH_HUMAN	ANKH
ANKK1_HUMAN	ANKK1
ANKL1_HUMAN	ANKLE1
ANKL2_HUMAN	ANKLE2
ANKR1_HUMAN	ANKRD1
ANKR2_HUMAN	ANKRD2
ANKR6_HUMAN	ANKRD6
ANKR7_HUMAN	ANKRD7
ANKR9_HUMAN	ANKRD9
ANKS3_HUMAN	ANKS3
ANKS6_HUMAN	ANKS6
ANKUB_HUMAN	ANKUB1
ANKY1_HUMAN	ANKMY1
ANKY2_HUMAN	ANKMY2
ANKZ1_HUMAN	ANKZF1
ANLN_HUMAN	ANLN
ANM1_HUMAN	PRMT1
ANM2_HUMAN	PRMT2
ANM3_HUMAN	PRMT3
ANM5_HUMAN	PRMT5
ANM6_HUMAN	PRMT6
ANM7_HUMAN	PRMT7
ANM8_HUMAN	PRMT8
ANM9_HUMAN	PRMT9
ANO10_HUMAN	ANO10
ANO1_HUMAN	ANO1
ANO2_HUMAN	ANO2
ANO3_HUMAN	ANO3
ANO4_HUMAN	ANO4
ANO5_HUMAN	ANO5
ANO6_HUMAN	ANO6
ANO7_HUMAN	ANO7
ANO8_HUMAN	ANO8
ANO9_HUMAN	ANO9
ANPRA_HUMAN	NPR1
ANPRB_HUMAN	NPR2
ANPRC_HUMAN	NPR3
ANR10_HUMAN	ANKRD10
ANR11_HUMAN	ANKRD11
ANR12_HUMAN	ANKRD12
ANR16_HUMAN	ANKRD16
ANR17_HUMAN	ANKRD17
ANR19_HUMAN	ANKRD19P
ANR22_HUMAN	ANKRD22
ANR23_HUMAN	ANKRD23
ANR24_HUMAN	ANKRD24
ANR26_HUMAN	ANKRD26
ANR27_HUMAN	ANKRD27
ANR28_HUMAN	ANKRD28
ANR29_HUMAN	ANKRD29
ANR31_HUMAN	ANKRD31
ANR33_HUMAN	ANKRD33
ANR35_HUMAN	ANKRD35
ANR37_HUMAN	ANKRD37
ANR39_HUMAN	ANKRD39
ANR40_HUMAN	ANKRD40
ANR42_HUMAN	ANKRD42
ANR44_HUMAN	ANKRD44
ANR45_HUMAN	ANKRD45
ANR46_HUMAN	ANKRD46
ANR49_HUMAN	ANKRD49
ANR50_HUMAN	ANKRD50
ANR52_HUMAN	ANKRD52
ANR53_HUMAN	ANKRD53
ANR54_HUMAN	ANKRD54
ANR55_HUMAN	ANKRD55
ANR60_HUMAN	ANKRD60
ANR61_HUMAN	ANKRD61
ANR62_HUMAN	ANKRD62
ANR63_HUMAN	ANKRD63
ANR65_HUMAN	ANKRD65
ANR66_HUMAN	ANKRD66
ANRA2_HUMAN	ANKRA2
ANS1A_HUMAN	ANKS1A
ANS1B_HUMAN	ANKS1B
ANS4B_HUMAN	ANKS4B
ANT3_HUMAN	SERPINC1
ANTR1_HUMAN	ANTXR1
ANTR2_HUMAN	ANTXR2
ANTRL_HUMAN	ANTXRL
ANX10_HUMAN	ANXA10
ANX11_HUMAN	ANXA11
ANX13_HUMAN	ANXA13
ANXA1_HUMAN	ANXA1
ANXA2_HUMAN	ANXA2
ANXA3_HUMAN	ANXA3
ANXA4_HUMAN	ANXA4
ANXA5_HUMAN	ANXA5
ANXA6_HUMAN	ANXA6
ANXA7_HUMAN	ANXA7
ANXA8_HUMAN	ANXA8
ANXA9_HUMAN	ANXA9
AOAH_HUMAN	AOAH
AOC1_HUMAN	AOC1
AOC2_HUMAN	AOC2
AOC3_HUMAN	AOC3
AOFA_HUMAN	MAOA
AOFB_HUMAN	MAOB
AOXA_HUMAN	AOX1
AP180_HUMAN	SNAP91
AP1AR_HUMAN	AP1AR
AP1B1_HUMAN	AP1B1
AP1G1_HUMAN	AP1G1
AP1G2_HUMAN	AP1G2
AP1M1_HUMAN	AP1M1
AP1M2_HUMAN	AP1M2
AP1S1_HUMAN	AP1S1
AP1S2_HUMAN	AP1S2
AP1S3_HUMAN	AP1S3
AP2A1_HUMAN	AP2A1
AP2A2_HUMAN	AP2A2
AP2A_HUMAN	TFAP2A
AP2B1_HUMAN	AP2B1
AP2B_HUMAN	TFAP2B
AP2C_HUMAN	TFAP2C
AP2D_HUMAN	TFAP2D
AP2E_HUMAN	TFAP2E
AP2M1_HUMAN	AP2M1
AP2S1_HUMAN	AP2S1
AP3B1_HUMAN	AP3B1
AP3B2_HUMAN	AP3B2
AP3D1_HUMAN	AP3D1
AP3M1_HUMAN	AP3M1
AP3M2_HUMAN	AP3M2
AP3S1_HUMAN	AP3S1
AP3S2_HUMAN	AP3S2
AP4AT_HUMAN	ENTHD2
AP4A_HUMAN	NUDT2
AP4B1_HUMAN	AP4B1
AP4E1_HUMAN	AP4E1
AP4M1_HUMAN	AP4M1
AP4S1_HUMAN	AP4S1
AP5B1_HUMAN	AP5B1
AP5M1_HUMAN	AP5M1
AP5S1_HUMAN	AP5S1
AP5Z1_HUMAN	AP5Z1
APAF_HUMAN	APAF1
APBA1_HUMAN	APBA1
APBA2_HUMAN	APBA2
APBA3_HUMAN	APBA3
APBB1_HUMAN	APBB1
APBB2_HUMAN	APBB2
APBB3_HUMAN	APBB3
APBP2_HUMAN	APPBP2
APC10_HUMAN	ANAPC10
APC11_HUMAN	ANAPC11
APC13_HUMAN	ANAPC13
APC15_HUMAN	ANAPC15
APC16_HUMAN	ANAPC16
APC1_HUMAN	ANAPC1
APC2_HUMAN	APC2
APC4_HUMAN	ANAPC4
APC5_HUMAN	ANAPC5
APC7_HUMAN	ANAPC7
APCD1_HUMAN	APCDD1
APCDL_HUMAN	APCDD1L
APC_HUMAN	APC
APEL_HUMAN	APLN
APEX1_HUMAN	APEX1
APEX2_HUMAN	APEX2
APH1A_HUMAN	APH1A
APH1B_HUMAN	APH1B
API5_HUMAN	API5
APJ_HUMAN	APLNR
APLD1_HUMAN	APOLD1
APLF_HUMAN	APLF
APLP1_HUMAN	APLP1
APLP2_HUMAN	APLP2
APMAP_HUMAN	APMAP
APOA1_HUMAN	APOA1
APOA2_HUMAN	APOA2
APOA4_HUMAN	APOA4
APOA5_HUMAN	APOA5
APOA_HUMAN	LPA
APOBR_HUMAN	APOBR
APOB_HUMAN	APOB
APOC1_HUMAN	APOC1
APOC2_HUMAN	APOC2
APOC3_HUMAN	APOC3
APOC4_HUMAN	APOC4
APOD_HUMAN	APOD
APOE_HUMAN	APOE
APOF_HUMAN	APOF
APOH_HUMAN	APOH
APOL1_HUMAN	APOL1
APOL2_HUMAN	APOL2
APOL3_HUMAN	APOL3
APOL4_HUMAN	APOL4
APOL5_HUMAN	APOL5
APOL6_HUMAN	APOL6
APOM_HUMAN	APOM
APOP1_HUMAN	APOPT1
APRG1_HUMAN	APRG1
APRIO_HUMAN	PRNP
APRV1_HUMAN	ASPRV1
APR_HUMAN	PMAIP1
APTX_HUMAN	APTX
APT_HUMAN	APRT
AQ12A_HUMAN	AQP12A
AQ12B_HUMAN	AQP12B
AQP10_HUMAN	AQP10
AQP11_HUMAN	AQP11
AQP1_HUMAN	AQP1
AQP2_HUMAN	AQP2
AQP3_HUMAN	AQP3
AQP4_HUMAN	AQP4
AQP5_HUMAN	AQP5
AQP6_HUMAN	AQP6
AQP73_HUMAN	AQP7P3
AQP7_HUMAN	AQP7
AQP8_HUMAN	AQP8
AQP9_HUMAN	AQP9
AQR_HUMAN	AQR
AR13A_HUMAN	ARL13A
AR13B_HUMAN	ARL13B
AR26L_HUMAN	ANKRD26P1
AR2BP_HUMAN	ARL2BP
AR6P1_HUMAN	ARL6IP1
AR6P4_HUMAN	ARL6IP4
AR6P6_HUMAN	ARL6IP6
ARAF_HUMAN	ARAF
ARAID_HUMAN	ATRAID
ARAP1_HUMAN	ARAP1
ARAP2_HUMAN	ARAP2
ARAP3_HUMAN	ARAP3
ARAS1_HUMAN	ARHGAP5-AS1
ARBK1_HUMAN	ADRBK1
ARBK2_HUMAN	ADRBK2
ARC1A_HUMAN	ARPC1A
ARC1B_HUMAN	ARPC1B
ARCH_HUMAN	ZBTB8OS
ARC_HUMAN	ARC
AREG_HUMAN	AREG
AREL1_HUMAN	AREL1
ARF1_HUMAN	ARF1
ARF3_HUMAN	ARF3
ARF4_HUMAN	ARF4
ARF5_HUMAN	ARF5
ARF6_HUMAN	ARF6
ARFG1_HUMAN	ARFGAP1
ARFG2_HUMAN	ARFGAP2
ARFG3_HUMAN	ARFGAP3
ARFP1_HUMAN	ARFIP1
ARFP2_HUMAN	ARFIP2
ARFRP_HUMAN	ARFRP1
ARF_HUMAN	CDKN2A
ARG28_HUMAN	ARHGEF28
ARG33_HUMAN	ARHGEF33
ARG35_HUMAN	ARHGEF35
ARG39_HUMAN	ARHGEF39
ARGAL_HUMAN	ARHGEF10L
ARGFX_HUMAN	ARGFX
ARGI1_HUMAN	ARG1
ARGI2_HUMAN	ARG2
ARGL1_HUMAN	ARGLU1
ARH37_HUMAN	ARHGEF37
ARH38_HUMAN	ARHGEF38
ARH40_HUMAN	ARHGEF40
ARHG1_HUMAN	ARHGEF1
ARHG2_HUMAN	ARHGEF2
ARHG3_HUMAN	ARHGEF3
ARHG4_HUMAN	ARHGEF4
ARHG5_HUMAN	ARHGEF5
ARHG6_HUMAN	ARHGEF6
ARHG7_HUMAN	ARHGEF7
ARHG8_HUMAN	NET1
ARHG9_HUMAN	ARHGEF9
ARHGA_HUMAN	ARHGEF10
ARHGB_HUMAN	ARHGEF11
ARHGC_HUMAN	ARHGEF12
ARHGF_HUMAN	ARHGEF15
ARHGG_HUMAN	ARHGEF16
ARHGH_HUMAN	ARHGEF17
ARHGI_HUMAN	ARHGEF18
ARHGJ_HUMAN	ARHGEF19
ARHGP_HUMAN	ARHGEF25
ARHGQ_HUMAN	ARHGEF26
ARHL1_HUMAN	ADPRHL1
ARHL2_HUMAN	ADPRHL2
ARH_HUMAN	LDLRAP1
ARI1A_HUMAN	ARID1A
ARI1B_HUMAN	ARID1B
ARI1_HUMAN	ARIH1
ARI2O_HUMAN	ARIH2OS
ARI2_HUMAN	ARIH2
ARI3A_HUMAN	ARID3A
ARI3B_HUMAN	ARID3B
ARI3C_HUMAN	ARID3C
ARI4A_HUMAN	ARID4A
ARI4B_HUMAN	ARID4B
ARI5A_HUMAN	ARID5A
ARI5B_HUMAN	ARID5B
ARID2_HUMAN	ARID2
ARIP4_HUMAN	RAD54L2
ARK72_HUMAN	AKR7A2
ARK73_HUMAN	AKR7A3
ARK74_HUMAN	AKR7L
ARL10_HUMAN	ARL10
ARL11_HUMAN	ARL11
ARL14_HUMAN	ARL14
ARL15_HUMAN	ARL15
ARL16_HUMAN	ARL16
ARL17_HUMAN	ARL17A
ARL17_HUMAN	ARL17B
ARL1_HUMAN	ARL1
ARL2_HUMAN	ARL2
ARL3_HUMAN	ARL3
ARL4A_HUMAN	ARL4A
ARL4C_HUMAN	ARL4C
ARL4D_HUMAN	ARL4D
ARL5A_HUMAN	ARL5A
ARL5B_HUMAN	ARL5B
ARL5C_HUMAN	ARL5C
ARL6_HUMAN	ARL6
ARL8A_HUMAN	ARL8A
ARL8B_HUMAN	ARL8B
ARL9_HUMAN	ARL9
ARLY_HUMAN	ASL
ARM10_HUMAN	ARMC10
ARM12_HUMAN	ARMC12
ARMC1_HUMAN	ARMC1
ARMC2_HUMAN	ARMC2
ARMC3_HUMAN	ARMC3
ARMC4_HUMAN	ARMC4
ARMC5_HUMAN	ARMC5
ARMC6_HUMAN	ARMC6
ARMC7_HUMAN	ARMC7
ARMC8_HUMAN	ARMC8
ARMC9_HUMAN	ARMC9
ARMS2_HUMAN	ARMS2
ARMT1_HUMAN	ARMT1
ARMX1_HUMAN	ARMCX1
ARMX2_HUMAN	ARMCX2
ARMX3_HUMAN	ARMCX3
ARMX4_HUMAN	ARMCX4
ARMX5_HUMAN	ARMCX5
ARMX6_HUMAN	ARMCX6
ARNT2_HUMAN	ARNT2
ARNT_HUMAN	ARNT
AROS_HUMAN	RPS19BP1
ARP10_HUMAN	ACTR10
ARP19_HUMAN	ARPP19
ARP21_HUMAN	ARPP21
ARP2_HUMAN	ACTR2
ARP3B_HUMAN	ACTR3B
ARP3C_HUMAN	ACTR3C
ARP3_HUMAN	ACTR3
ARP5L_HUMAN	ARPC5L
ARP5_HUMAN	ACTR5
ARP6_HUMAN	ACTR6
ARP8_HUMAN	ACTR8
ARPC2_HUMAN	ARPC2
ARPC3_HUMAN	ARPC3
ARPC4_HUMAN	ARPC4
ARPC5_HUMAN	ARPC5
ARPIN_HUMAN	ARPIN
ARRB1_HUMAN	ARRB1
ARRB2_HUMAN	ARRB2
ARRC_HUMAN	ARR3
ARRD1_HUMAN	ARRDC1
ARRD2_HUMAN	ARRDC2
ARRD3_HUMAN	ARRDC3
ARRD4_HUMAN	ARRDC4
ARRD5_HUMAN	ARRDC5
ARRS_HUMAN	SAG
ARSA_HUMAN	ARSA
ARSB_HUMAN	ARSB
ARSD_HUMAN	ARSD
ARSE_HUMAN	ARSE
ARSF_HUMAN	ARSF
ARSG_HUMAN	ARSG
ARSH_HUMAN	ARSH
ARSI_HUMAN	ARSI
ARSJ_HUMAN	ARSJ
ARSK_HUMAN	ARSK
ARTN_HUMAN	ARTN
ARV1_HUMAN	ARV1
ARVC_HUMAN	ARVCF
ARX_HUMAN	ARX
ARY1_HUMAN	NAT1
ARY2_HUMAN	NAT2
AS3MT_HUMAN	AS3MT
ASA2B_HUMAN	ASAH2B
ASAH1_HUMAN	ASAH1
ASAH2_HUMAN	ASAH2
ASAP1_HUMAN	ASAP1
ASAP2_HUMAN	ASAP2
ASAP3_HUMAN	ASAP3
ASAS1_HUMAN	ASB16-AS1
ASB10_HUMAN	ASB10
ASB11_HUMAN	ASB11
ASB12_HUMAN	ASB12
ASB13_HUMAN	ASB13
ASB14_HUMAN	ASB14
ASB15_HUMAN	ASB15
ASB16_HUMAN	ASB16
ASB17_HUMAN	ASB17
ASB18_HUMAN	ASB18
ASB1_HUMAN	ASB1
ASB2_HUMAN	ASB2
ASB3_HUMAN	ASB3
ASB4_HUMAN	ASB4
ASB5_HUMAN	ASB5
ASB6_HUMAN	ASB6
ASB7_HUMAN	ASB7
ASB8_HUMAN	ASB8
ASB9_HUMAN	ASB9
ASCC1_HUMAN	ASCC1
ASCC2_HUMAN	ASCC2
ASCC3_HUMAN	ASCC3
ASCL1_HUMAN	ASCL1
ASCL2_HUMAN	ASCL2
ASCL3_HUMAN	ASCL3
ASCL4_HUMAN	ASCL4
ASCL5_HUMAN	ASCL5
ASC_HUMAN	PYCARD
ASF1A_HUMAN	ASF1A
ASF1B_HUMAN	ASF1B
ASGL1_HUMAN	ASRGL1
ASGR1_HUMAN	ASGR1
ASGR2_HUMAN	ASGR2
ASH1L_HUMAN	ASH1L
ASH2L_HUMAN	ASH2L
ASHWN_HUMAN	C2orf49
ASIC1_HUMAN	ASIC1
ASIC2_HUMAN	ASIC2
ASIC3_HUMAN	ASIC3
ASIC4_HUMAN	ASIC4
ASIC5_HUMAN	ASIC5
ASIP_HUMAN	ASIP
ASM3A_HUMAN	SMPDL3A
ASM3B_HUMAN	SMPDL3B
ASML_HUMAN	ASMTL
ASMT_HUMAN	ASMT
ASM_HUMAN	SMPD1
ASNA_HUMAN	ASNA1
ASND1_HUMAN	ASNSD1
ASNS_HUMAN	ASNS
ASPC1_HUMAN	ASPSCR1
ASPD_HUMAN	ASPDH
ASPG_HUMAN	AGA
ASPH1_HUMAN	ASPHD1
ASPH2_HUMAN	ASPHD2
ASPH_HUMAN	ASPH
ASPM_HUMAN	ASPM
ASPN_HUMAN	ASPN
ASPP1_HUMAN	PPP1R13B
ASPP2_HUMAN	TP53BP2
ASPX_HUMAN	ACRV1
ASSY_HUMAN	ASS1
ASTE1_HUMAN	ASTE1
ASTER_HUMAN	WDR83OS
ASTL_HUMAN	ASTL
ASTN1_HUMAN	ASTN1
ASTN2_HUMAN	ASTN2
ASUN_HUMAN	ASUN
ASXL1_HUMAN	ASXL1
ASXL2_HUMAN	ASXL2
ASXL3_HUMAN	ASXL3
ASZ1_HUMAN	ASZ1
AT10A_HUMAN	ATP10A
AT10B_HUMAN	ATP10B
AT10D_HUMAN	ATP10D
AT11A_HUMAN	ATP11A
AT11B_HUMAN	ATP11B
AT11C_HUMAN	ATP11C
AT12A_HUMAN	ATP12A
AT131_HUMAN	ATP13A1
AT132_HUMAN	ATP13A2
AT133_HUMAN	ATP13A3
AT134_HUMAN	ATP13A4
AT135_HUMAN	ATP13A5
AT1A1_HUMAN	ATP1A1
AT1A2_HUMAN	ATP1A2
AT1A3_HUMAN	ATP1A3
AT1A4_HUMAN	ATP1A4
AT1B1_HUMAN	ATP1B1
AT1B2_HUMAN	ATP1B2
AT1B3_HUMAN	ATP1B3
AT1B4_HUMAN	ATP1B4
AT2A1_HUMAN	ATP2A1
AT2A2_HUMAN	ATP2A2
AT2A3_HUMAN	ATP2A3
AT2B1_HUMAN	ATP2B1
AT2B2_HUMAN	ATP2B2
AT2B3_HUMAN	ATP2B3
AT2B4_HUMAN	ATP2B4
AT2C1_HUMAN	ATP2C1
AT2C2_HUMAN	ATP2C2
AT2L1_HUMAN	ETNPPL
AT2L2_HUMAN	PHYKPL
AT5EL_HUMAN	ATP5EP2
AT5F1_HUMAN	ATP5F1
AT5G1_HUMAN	ATP5G1
AT5G2_HUMAN	ATP5G2
AT5G3_HUMAN	ATP5G3
AT5L2_HUMAN	ATP5L2
AT5SL_HUMAN	ATP5SL
AT7L1_HUMAN	ATXN7L1
AT7L2_HUMAN	ATXN7L2
AT7L3_HUMAN	ATXN7L3
AT8A1_HUMAN	ATP8A1
AT8A2_HUMAN	ATP8A2
AT8B1_HUMAN	ATP8B1
AT8B2_HUMAN	ATP8B2
AT8B3_HUMAN	ATP8B3
AT8B4_HUMAN	ATP8B4
AT8OS_HUMAN	ATXN8OS
ATAD1_HUMAN	ATAD1
ATAD2_HUMAN	ATAD2
ATAD5_HUMAN	ATAD5
ATAS1_HUMAN	ATP1A1-AS1
ATAT_HUMAN	ATAT1
ATCAY_HUMAN	ATCAY
ATD2B_HUMAN	ATAD2B
ATD3A_HUMAN	ATAD3A
ATD3B_HUMAN	ATAD3B
ATD3C_HUMAN	ATAD3C
ATE1_HUMAN	ATE1
ATF1_HUMAN	ATF1
ATF2_HUMAN	ATF2
ATF3_HUMAN	ATF3
ATF4_HUMAN	ATF4
ATF5_HUMAN	ATF5
ATF6A_HUMAN	ATF6
ATF6B_HUMAN	ATF6B
ATF7_HUMAN	ATF7
ATG10_HUMAN	ATG10
ATG12_HUMAN	ATG12
ATG13_HUMAN	ATG13
ATG2A_HUMAN	ATG2A
ATG2B_HUMAN	ATG2B
ATG3_HUMAN	ATG3
ATG4A_HUMAN	ATG4A
ATG4B_HUMAN	ATG4B
ATG4C_HUMAN	ATG4C
ATG4D_HUMAN	ATG4D
ATG5_HUMAN	ATG5
ATG7_HUMAN	ATG7
ATG9A_HUMAN	ATG9A
ATG9B_HUMAN	ATG9B
ATGA1_HUMAN	ATG101
ATHL1_HUMAN	ATHL1
ATIF1_HUMAN	ATPIF1
ATL1_HUMAN	ADAMTSL1
ATL2_HUMAN	ADAMTSL2
ATL3_HUMAN	ADAMTSL3
ATL4_HUMAN	ADAMTSL4
ATL5_HUMAN	ADAMTSL5
ATLA1_HUMAN	ATL1
ATLA2_HUMAN	ATL2
ATLA3_HUMAN	ATL3
ATMIN_HUMAN	ATMIN
ATM_HUMAN	ATM
ATN1_HUMAN	ATN1
ATNG_HUMAN	FXYD2
ATOH1_HUMAN	ATOH1
ATOH7_HUMAN	ATOH7
ATOH8_HUMAN	ATOH8
ATOX1_HUMAN	ATOX1
ATP23_HUMAN	XRCC6BP1
ATP4A_HUMAN	ATP4A
ATP4B_HUMAN	ATP4B
ATP5E_HUMAN	ATP5E
ATP5H_HUMAN	ATP5H
ATP5I_HUMAN	ATP5I
ATP5J_HUMAN	ATP5J
ATP5L_HUMAN	ATP5L
ATP5S_HUMAN	ATP5S
ATP6_HUMAN	MT-ATP6
ATP7A_HUMAN	ATP7A
ATP7B_HUMAN	ATP7B
ATP8_HUMAN	MT-ATP8
ATP9A_HUMAN	ATP9A
ATP9B_HUMAN	ATP9B
ATPA_HUMAN	ATP5A1
ATPB_HUMAN	ATP5B
ATPD_HUMAN	ATP5D
ATPF1_HUMAN	ATPAF1
ATPF2_HUMAN	ATPAF2
ATPG_HUMAN	ATP5C1
ATPK_HUMAN	ATP5J2
ATPO_HUMAN	ATP5O
ATPUN_HUMAN	ATP11AUN
ATRAP_HUMAN	AGTRAP
ATRIP_HUMAN	ATRIP
ATRN1_HUMAN	ATRNL1
ATRN_HUMAN	ATRN
ATRX_HUMAN	ATRX
ATR_HUMAN	ATR
ATS10_HUMAN	ADAMTS10
ATS12_HUMAN	ADAMTS12
ATS13_HUMAN	ADAMTS13
ATS14_HUMAN	ADAMTS14
ATS15_HUMAN	ADAMTS15
ATS16_HUMAN	ADAMTS16
ATS17_HUMAN	ADAMTS17
ATS18_HUMAN	ADAMTS18
ATS19_HUMAN	ADAMTS19
ATS1_HUMAN	ADAMTS1
ATS20_HUMAN	ADAMTS20
ATS2_HUMAN	ADAMTS2
ATS3_HUMAN	ADAMTS3
ATS4_HUMAN	ADAMTS4
ATS5_HUMAN	ADAMTS5
ATS6_HUMAN	ADAMTS6
ATS7_HUMAN	ADAMTS7
ATS8_HUMAN	ADAMTS8
ATS9_HUMAN	ADAMTS9
ATTY_HUMAN	TAT
ATX10_HUMAN	ATXN10
ATX1L_HUMAN	ATXN1L
ATX1_HUMAN	ATXN1
ATX2L_HUMAN	ATXN2L
ATX2_HUMAN	ATXN2
ATX3L_HUMAN	ATXN3L
ATX3_HUMAN	ATXN3
ATX7_HUMAN	ATXN7
ATX8_HUMAN	ATXN8
AUGN_HUMAN	C2orf40
AUHM_HUMAN	AUH
AUNIP_HUMAN	AUNIP
AUP1_HUMAN	AUP1
AURKA_HUMAN	AURKA
AURKB_HUMAN	AURKB
AURKC_HUMAN	AURKC
AUTS2_HUMAN	AUTS2
AUXI_HUMAN	DNAJC6
AVEN_HUMAN	AVEN
AVIL_HUMAN	AVIL
AVL9_HUMAN	AVL9
AVPI1_HUMAN	AVPI1
AVR2A_HUMAN	ACVR2A
AVR2B_HUMAN	ACVR2B
AWAT1_HUMAN	AWAT1
AWAT2_HUMAN	AWAT2
AX2R_HUMAN	ANXA2R
AXA2L_HUMAN	ANXA2P2
AXA81_HUMAN	ANXA8L1
AXDN1_HUMAN	AXDND1
AXIN1_HUMAN	AXIN1
AXIN2_HUMAN	AXIN2
AZI2_HUMAN	AZI2
AZIN1_HUMAN	AZIN1
AZIN2_HUMAN	AZIN2
B2CL1_HUMAN	BCL2L1
B2CL2_HUMAN	BCL2L2
B2L10_HUMAN	BCL2L10
B2L11_HUMAN	BCL2L11
B2L12_HUMAN	BCL2L12
B2L13_HUMAN	BCL2L13
B2L14_HUMAN	BCL2L14
B2L15_HUMAN	BCL2L15
B2LA1_HUMAN	BCL2A1
B2MG_HUMAN	B2M
B3A2_HUMAN	SLC4A2
B3A3_HUMAN	SLC4A3
B3A4_HUMAN	SLC4A9
B3AS1_HUMAN	B3GALT5-AS1
B3AT_HUMAN	SLC4A1
B3GA1_HUMAN	B3GAT1
B3GA2_HUMAN	B3GAT2
B3GA3_HUMAN	B3GAT3
B3GL1_HUMAN	B3GALNT1
B3GL2_HUMAN	B3GALNT2
B3GLT_HUMAN	B3GLCT
B3GN2_HUMAN	B3GNT2
B3GN3_HUMAN	B3GNT3
B3GN4_HUMAN	B3GNT4
B3GN5_HUMAN	B3GNT5
B3GN6_HUMAN	B3GNT6
B3GN7_HUMAN	B3GNT7
B3GN8_HUMAN	B3GNT8
B3GN9_HUMAN	B3GNT9
B3GNL_HUMAN	B3GNTL1
B3GT1_HUMAN	B3GALT1
B3GT2_HUMAN	B3GALT2
B3GT4_HUMAN	B3GALT4
B3GT5_HUMAN	B3GALT5
B3GT6_HUMAN	B3GALT6
B4GA1_HUMAN	B4GAT1
B4GN1_HUMAN	B4GALNT1
B4GN2_HUMAN	B4GALNT2
B4GN3_HUMAN	B4GALNT3
B4GN4_HUMAN	B4GALNT4
B4GT1_HUMAN	B4GALT1
B4GT2_HUMAN	B4GALT2
B4GT3_HUMAN	B4GALT3
B4GT4_HUMAN	B4GALT4
B4GT5_HUMAN	B4GALT5
B4GT6_HUMAN	B4GALT6
B4GT7_HUMAN	B4GALT7
B9D1_HUMAN	B9D1
B9D2_HUMAN	B9D2
BAALC_HUMAN	BAALC
BAAS2_HUMAN	BAALC-AS2
BAAT_HUMAN	BAAT
BABA1_HUMAN	BABAM1
BACD1_HUMAN	KCTD13
BACD2_HUMAN	TNFAIP1
BACD3_HUMAN	KCTD10
BACE1_HUMAN	BACE1
BACE2_HUMAN	BACE2
BACH1_HUMAN	BACH1
BACH2_HUMAN	BACH2
BACHL_HUMAN	ACOT7L
BACH_HUMAN	ACOT7
BAD_HUMAN	BAD
BAFL_HUMAN	BANF2
BAF_HUMAN	BANF1
BAG1_HUMAN	BAG1
BAG2_HUMAN	BAG2
BAG3_HUMAN	BAG3
BAG4_HUMAN	BAG4
BAG5_HUMAN	BAG5
BAG6_HUMAN	BAG6
BAGE1_HUMAN	BAGE
BAGE2_HUMAN	BAGE2
BAGE3_HUMAN	BAGE3
BAGE4_HUMAN	BAGE4
BAGE5_HUMAN	BAGE5
BAHC1_HUMAN	BAHCC1
BAHD1_HUMAN	BAHD1
BAI1_HUMAN	BAI1
BAIP2_HUMAN	BAIAP2
BAIP3_HUMAN	BAIAP3
BAKOR_HUMAN	ATG14
BAK_HUMAN	BAK1
BAMBI_HUMAN	BAMBI
BANK1_HUMAN	BANK1
BANP_HUMAN	BANP
BAP18_HUMAN	BAP18
BAP1_HUMAN	BAP1
BAP29_HUMAN	BCAP29
BAP31_HUMAN	BCAP31
BARD1_HUMAN	BARD1
BARH1_HUMAN	BARHL1
BARH2_HUMAN	BARHL2
BARX1_HUMAN	BARX1
BARX2_HUMAN	BARX2
BASI_HUMAN	BSG
BASP1_HUMAN	BASP1
BAT1_HUMAN	SLC7A9
BATF2_HUMAN	BATF2
BATF3_HUMAN	BATF3
BATF_HUMAN	BATF
BAX_HUMAN	BAX
BAZ1A_HUMAN	BAZ1A
BAZ1B_HUMAN	BAZ1B
BAZ2A_HUMAN	BAZ2A
BAZ2B_HUMAN	BAZ2B
BBC3B_HUMAN	BBC3
BBC3_HUMAN	BBC3
BBIP1_HUMAN	BBIP1
BBOF1_HUMAN	BBOF1
BBS10_HUMAN	BBS10
BBS12_HUMAN	BBS12
BBS1_HUMAN	BBS1
BBS2_HUMAN	BBS2
BBS4_HUMAN	BBS4
BBS5_HUMAN	BBS5
BBS7_HUMAN	BBS7
BBX_HUMAN	BBX
BC11A_HUMAN	BCL11A
BC11B_HUMAN	BCL11B
BCAM_HUMAN	BCAM
BCAP_HUMAN	PIK3AP1
BCAR1_HUMAN	BCAR1
