From	To
Q3TN93_MOUSE	mmu:56085
Q8BJS9_MOUSE	mmu:170733
Q8BRC7_MOUSE	mmu:22413
Q8BZG8_MOUSE	mmu:268534
Q8C8L1_MOUSE	mmu:107065
Q8C908_MOUSE	mmu:238831
Q9JL90_MOUSE	mmu:17996
A2BFR3_MOUSE	mmu:236663
Q6PDJ2_MOUSE	mmu:233210
A0A0R4J173_MOUSE	mmu:237500
K7N701_MOUSE	mmu:670857
Q571A8_MOUSE	mmu:56508
F8VPP8_MOUSE	mmu:20286
Q5FWH4_MOUSE	mmu:244595
Q69Z59_MOUSE	mmu:241633
A2ASW4_MOUSE	mmu:56508
A2BDZ7_MOUSE	mmu:257933
B1AVD2_MOUSE	mmu:170745
L7MTV4_MOUSE	mmu:258214
Q8BZY5_MOUSE	mmu:209448
D3Z7H8_MOUSE	mmu:68709
E9PY13_MOUSE	mmu:17207
E9Q4C1_MOUSE	mmu:234378
E9Q891_MOUSE	mmu:404313
L7N230_MOUSE	mmu:13239
L7N278_MOUSE	mmu:434865
Q3TUR5_MOUSE	mmu:17475
Q3UWX7_MOUSE	mmu:21399
Q6A066_MOUSE	mmu:230895
Q3URJ7_MOUSE	mmu:17756
Q8BJ75_MOUSE	mmu:71389
Q0VGR8_MOUSE	mmu:77945
Q8CEJ4_MOUSE	mmu:22349
S4R1M3_MOUSE	mmu:624153
E9QLK7_MOUSE	mmu:100683
L7N2B5_MOUSE	mmu:100042810
Q66JP4_MOUSE	mmu:235779
B1AZA0_MOUSE	mmu:100039120
D3YZZ5_MOUSE	mmu:66676
O55124_MOUSE	mmu:17930
Q5XJZ3_MOUSE	mmu:101612
Q8CE38_MOUSE	mmu:58210
E9PVW1_MOUSE	mmu:382118
E9PW66_MOUSE	mmu:53605
E9PXF8_MOUSE	mmu:319934
E9PZW8_MOUSE	mmu:17925
E9Q546_MOUSE	mmu:258322
L7N1Y8_MOUSE	mmu:433031
Q3TCI2_MOUSE	mmu:23802
Q3TQD1_MOUSE	mmu:12321
A0A0R4J170_MOUSE	mmu:20586
A0A0R4J1I3_MOUSE	mmu:17283
A0A0G2JFY7_MOUSE	mmu:100861702
Q3U1K2_MOUSE	mmu:53313
A0A0R4J065_MOUSE	mmu:66615
A0A0R4J092_MOUSE	mmu:110173
A2BE32_MOUSE	mmu:100038941
A6H5Z6_MOUSE	mmu:12667
K7N731_MOUSE	mmu:665150
K7N747_MOUSE	mmu:627814
A0A075EIS2_MOUSE	mmu:333050
Q8BR38_MOUSE	mmu:101197
Q8C9W4_MOUSE	mmu:16197
F8VQ54_MOUSE	mmu:192119
E9QKG8_MOUSE	mmu:381280
E9QN68_MOUSE	mmu:74144
E9QP50_MOUSE	mmu:212998
L7MU54_MOUSE	mmu:258815
Q3UF01_MOUSE	mmu:69219
Q8CED6_MOUSE	mmu:16439
Q80VS1_MOUSE	mmu:26380
H3BJX1_MOUSE	mmu:213027
K7N728_MOUSE	mmu:100042781
E9PWW0_MOUSE	mmu:627636
E9Q264_MOUSE	mmu:667772
E9Q281_MOUSE	mmu:666002
E9Q8T7_MOUSE	mmu:110084
E9Q9C6_MOUSE	mmu:215384
G3UZ38_MOUSE	mmu:665095
Q3U8P8_MOUSE	mmu:16451
Q3UG09_MOUSE	mmu:12168
F8VPK0_MOUSE	mmu:218343
A0A0J9YU01_MOUSE	mmu:665802
E9PUA2_MOUSE	mmu:214290
Q499W5_MOUSE	mmu:18011
K7N6J6_MOUSE	mmu:435953
K7N6Y7_MOUSE	mmu:546912
Q501K2_MOUSE	mmu:211255
A0A087WQS0_MOUSE	mmu:21961
Q8C3C3_MOUSE	mmu:17996
Q8C883_MOUSE	mmu:53601
Q8C6Z2_MOUSE	mmu:18074
Q3US24_MOUSE	mmu:12013
Q8BVT1_MOUSE	mmu:12467
Q8BQ03_MOUSE	mmu:17218
Q8BXU2_MOUSE	mmu:235587
A3KN68_MOUSE	mmu:19276
F8WHL1_MOUSE	mmu:109108
Q80XR4_MOUSE	mmu:56434
Q8BM00_MOUSE	mmu:171207
Q9Z1V5_MOUSE	mmu:18343
A0A0R4J038_MOUSE	mmu:16644
Q4V9Z9_MOUSE	mmu:24013
A0A0A0MQN4_MOUSE	mmu:74244
A2ARY0_MOUSE	mmu:257950
B1AWD0_MOUSE	mmu:18578
F8VQ26_MOUSE	mmu:100041187
L7MTU6_MOUSE	mmu:15974
Q3UY61_MOUSE	mmu:16561
E9PWK1_MOUSE	mmu:13849
E9PWU7_MOUSE	mmu:16582
E9Q2N4_MOUSE	mmu:100312477
E9Q9G3_MOUSE	mmu:237411
Q3TXV8_MOUSE	mmu:231147
Q3ULK1_MOUSE	mmu:19341
Q3U0N0_MOUSE	mmu:14938
Q8BWR3_MOUSE	mmu:51885
D3YYY8_MOUSE	mmu:622434
Q80TQ3_MOUSE	mmu:380684
Q8BL41_MOUSE	mmu:12323
Q8CDB3_MOUSE	mmu:12487
Q8CDP3_MOUSE	mmu:12374
A0A0R4J094_MOUSE	mmu:68126
A0A0R4J0E0_MOUSE	mmu:101985
A0A0R4J0H3_MOUSE	mmu:19661
A0A0R4J1D5_MOUSE	mmu:12396
A0A0R4J272_MOUSE	mmu:70397
A2AA71_MOUSE	mmu:77371
A2ADB0_MOUSE	mmu:56381
E9PUZ9_MOUSE	mmu:239618
E9PZ56_MOUSE	mmu:224552
E9Q8F6_MOUSE	mmu:259003
Q3TWH5_MOUSE	mmu:21808
Q3U5L7_MOUSE	mmu:12771
Q3UTP5_MOUSE	mmu:110893
Q5DTP0_MOUSE	mmu:16773
Q3TMD4_MOUSE	mmu:53621
Q3TPB3_MOUSE	mmu:16651
B1AZM2_MOUSE	mmu:382244
D3YVV3_MOUSE	mmu:225187
D3YWL8_MOUSE	mmu:102637070
Q8BR71_MOUSE	mmu:216848
Q8C4R2_MOUSE	mmu:19092
A0A0R4J0E5_MOUSE	mmu:78252
F8VQB9_MOUSE	mmu:258360
Q5BJ30_MOUSE	mmu:18626
B1AUL6_MOUSE	mmu:12169
B9EHM6_MOUSE	mmu:94045
F6V5V4_MOUSE	mmu:544923
F7AMQ8_MOUSE	mmu:100126778
Q3UCL2_MOUSE	mmu:20821
Q5NC97_MOUSE	mmu:432736
Q811D8_MOUSE	mmu:100045026
E9PUV9_MOUSE	mmu:105844
E9PVX1_MOUSE	mmu:258822
E9PYY2_MOUSE	mmu:18369
E9Q2Y0_MOUSE	mmu:434156
Q3TRZ4_MOUSE	mmu:217593
Q3U674_MOUSE	mmu:11787
Q3UI45_MOUSE	mmu:22668
A0A087WSN0_MOUSE	mmu:77215
D3YWB7_MOUSE	mmu:100043216
E9QN99_MOUSE	mmu:76491
Q3UM17_MOUSE	mmu:19664
Q8BIY7_MOUSE	mmu:330788
Q8BLP9_MOUSE	mmu:18386
Q8BUX1_MOUSE	mmu:237010
Q8C108_MOUSE	mmu:70408
Q8CBI1_MOUSE	mmu:20817
A2NTJ8_MOUSE	mmu:18722
S4R1N2_MOUSE	mmu:55947
E9QLR9_MOUSE	mmu:74041
Q6PEE8_MOUSE	mmu:16403
Q6ZWS7_MOUSE	mmu:12325
A0A087WR18_MOUSE	mmu:545649
A0A0R4J0M2_MOUSE	mmu:224079
A0A0R4J2A5_MOUSE	mmu:282619
E9PUE8_MOUSE	mmu:20928
E9QAL4_MOUSE	mmu:54667
F6QVZ8_MOUSE	mmu:258231
G3UZN6_MOUSE	mmu:100504285
L7N276_MOUSE	mmu:673676
Q8K490_MOUSE	mmu:103611159
E9PUD3_MOUSE	mmu:75691
E9PW38_MOUSE	mmu:78771
E9PXD1_MOUSE	mmu:100504162
E9PYG5_MOUSE	mmu:64099
E9Q1F5_MOUSE	mmu:208943
D3Z6R1_MOUSE	mmu:664837
D3Z7F5_MOUSE	mmu:233001
J3QP07_MOUSE	mmu:432860
E9PV48_MOUSE	mmu:667370
E9Q8V7_MOUSE	mmu:545934
Q3UIJ0_MOUSE	mmu:12468
Q8C5H3_MOUSE	mmu:245688
Q8BRH5_MOUSE	mmu:116914
A0A087WSR0_MOUSE	mmu:100861973
A0A087WSR0_MOUSE	mmu:100042417
A0A087WSR0_MOUSE	mmu:100040712
A0A087WSR0_MOUSE	mmu:100042578
A0A087WSR0_MOUSE	mmu:100042110
A0A087WSR0_MOUSE	mmu:100861906
A0A087WSR0_MOUSE	mmu:100040509
D3Z3Y7_MOUSE	mmu:69217
F8WJD6_MOUSE	mmu:108797
Q80VQ4_MOUSE	mmu:333329
D3Z6I1_MOUSE	mmu:234911
D3YXI6_MOUSE	mmu:67956
D3Z347_MOUSE	mmu:664829
F8WI56_MOUSE	mmu:64451
K4DI67_MOUSE	mmu:78658
A2AWF2_MOUSE	mmu:100043034
E9QLC0_MOUSE	mmu:15561
A3KGY4_MOUSE	mmu:258894
D3YX25_MOUSE	mmu:639025
Q5NCC8_MOUSE	mmu:404346
K7N6U0_MOUSE	mmu:667464
K7N741_MOUSE	mmu:100042653
Q5FW62_MOUSE	mmu:15160
Q6ZPE9_MOUSE	mmu:72193
A0PK81_MOUSE	mmu:18119
A0A0R4J112_MOUSE	mmu:230861
A2AI92_MOUSE	mmu:668339
A0A0R4J0V4_MOUSE	mmu:57748
A0A0R4J166_MOUSE	mmu:72330
A0A0M6L0I6_MOUSE	mmu:74188
A0A0R4IZX2_MOUSE	mmu:65962
A0A0R4J051_MOUSE	mmu:71840
Q8VFB8_MOUSE	mmu:258477
A0A0R4J0I7_MOUSE	mmu:16917
A0A0R4J1Z4_MOUSE	mmu:18986
F8VQB1_MOUSE	mmu:258238
S4R1G9_MOUSE	mmu:330502
Q9D0K8_MOUSE	mmu:54194
A2A4M2_MOUSE	mmu:432600
A2AVW3_MOUSE	mmu:258396
A2AW64_MOUSE	mmu:78703
B1AVZ5_MOUSE	mmu:434866
E0CZ78_MOUSE	mmu:19056
F8VQ07_MOUSE	mmu:622307
A2ASV3_MOUSE	mmu:258579
Q6P8L0_MOUSE	mmu:630579
E9PZ26_MOUSE	mmu:223770
E9Q4S7_MOUSE	mmu:19271
G3UZF7_MOUSE	mmu:71007
L7N1W9_MOUSE	mmu:97895
L7N1X2_MOUSE	mmu:231589
L7N232_MOUSE	mmu:100043468
Q3UG70_MOUSE	mmu:18975
Q3UW57_MOUSE	mmu:170779
Q3V2Q2_MOUSE	mmu:20229
A0A0R4J018_MOUSE	mmu:22017
A0A0R4J0N0_MOUSE	mmu:208777
A2ATZ8_MOUSE	mmu:12298
A6H6B9_MOUSE	mmu:22642
E9PYL1_MOUSE	mmu:269610
H7BWY6_MOUSE	mmu:19662
Q3UKW1_MOUSE	mmu:12401
Q3UUB1_MOUSE	mmu:17884
Q8CBC3_MOUSE	mmu:272790
E9PXZ7_MOUSE	mmu:381924
E9PYF1_MOUSE	mmu:215615
E9Q0T8_MOUSE	mmu:627872
E9Q4R5_MOUSE	mmu:234413
Q3UGC1_MOUSE	mmu:229707
Q3UU15_MOUSE	mmu:11513
Q3V3C0_MOUSE	mmu:216151
Q3TRG2_MOUSE	mmu:65964
Q3TSF8_MOUSE	mmu:338403
L7N213_MOUSE	mmu:100312473
Q9CZH1_MOUSE	mmu:72658
E9PUP8_MOUSE	mmu:245595
E9Q9V3_MOUSE	mmu:20602
D3YU68_MOUSE	mmu:382077
F8WIU7_MOUSE	mmu:102182
I7HJI3_MOUSE	mmu:435350
Q571A6_MOUSE	mmu:16570
Q6ZQB8_MOUSE	mmu:22758
Q8C9W6_MOUSE	mmu:12753
Q6P3F8_MOUSE	mmu:116872
H3BLN6_MOUSE	mmu:504193
H3BKE6_MOUSE	mmu:13196
Q66JM5_MOUSE	mmu:71723
E9Q3A0_MOUSE	mmu:28105
L7N1Z5_MOUSE	mmu:258871
Q3UJC1_MOUSE	mmu:56541
Q3UL09_MOUSE	mmu:21418
Q3UYE9_MOUSE	mmu:28240
E9Q7U0_MOUSE	mmu:100502876
E9Q8M3_MOUSE	mmu:258486
E9QAT0_MOUSE	mmu:14265
E9QAT4_MOUSE	mmu:227648
A2AV13_MOUSE	mmu:329460
L7N2B1_MOUSE	mmu:667180
Q6NS70_MOUSE	mmu:100044193
Q8BYM9_MOUSE	mmu:245595
F8WJ31_MOUSE	mmu:432731
Q8CD51_MOUSE	mmu:13809
A0A0R4IZX5_MOUSE	mmu:13004
A0A0R4J086_MOUSE	mmu:99543
A0A0R4J0F2_MOUSE	mmu:74249
A0A0R4J0Y3_MOUSE	mmu:78455
Q6P8I9_MOUSE	mmu:434203
Q8C598_MOUSE	mmu:353187
Q8CCF8_MOUSE	mmu:26362
Q3UY17_MOUSE	mmu:53623
K7N5W1_MOUSE	mmu:22306
K7N6T2_MOUSE	mmu:620672
K7N6J5_MOUSE	mmu:621561
Q68FM4_MOUSE	mmu:19274
A0A0B6VLT0_MOUSE	mmu:56538
A0A0G2JEG8_MOUSE	mmu:218038
A0A0G2JGA3_MOUSE	mmu:100039899
A0A0R4J1M3_MOUSE	mmu:77974
A0A0R4J064_MOUSE	mmu:72141
A0A0R4J1R5_MOUSE	mmu:545384
Q9CUC5_MOUSE	mmu:67575
A0A0R4J072_MOUSE	mmu:98365
A0A0R4J0B8_MOUSE	mmu:20408
A0A0R4J0D4_MOUSE	mmu:170761
A0A0R4J0P6_MOUSE	mmu:74108
Q3UGU6_MOUSE	mmu:51786
F8VPK5_MOUSE	mmu:19878
Q8VFJ4_MOUSE	mmu:258558
A0A0R4J0D8_MOUSE	mmu:232430
A0A0R4J0S8_MOUSE	mmu:100647
A0A0R4J0S9_MOUSE	mmu:320662
A2AEP0_MOUSE	mmu:628991
B8JJZ9_MOUSE	mmu:240068
Z4YJE9_MOUSE	mmu:106248
F2Z4A9_MOUSE	mmu:67155
J3QMK6_MOUSE	mmu:73458
Q9D8H4_MOUSE	mmu:328059
E9PUJ6_MOUSE	mmu:105689
E9Q725_MOUSE	mmu:384732
E9QNX7_MOUSE	mmu:11944
K7N684_MOUSE	mmu:258159
Q62411_MOUSE	mmu:17996
Q8BSQ4_MOUSE	mmu:12839
Q9Z0Y6_MOUSE	mmu:20564
E9Q0E7_MOUSE	mmu:638102
E9Q518_MOUSE	mmu:259066
E9Q8M2_MOUSE	mmu:258711
Q3UDI4_MOUSE	mmu:231147
Q3UEP8_MOUSE	mmu:380780
Q3UI56_MOUSE	mmu:11749
Q3UX07_MOUSE	mmu:20239
Q3UYY0_MOUSE	mmu:12972
Q3V3W7_MOUSE	mmu:74145
B8JJE0_MOUSE	mmu:110789
A2A9M5_MOUSE	mmu:67299
E9PYC0_MOUSE	mmu:382571
E9Q4D0_MOUSE	mmu:18553
E9Q9A6_MOUSE	mmu:213208
L7N1W8_MOUSE	mmu:669149
L7N226_MOUSE	mmu:100042996
Q3TR87_MOUSE	mmu:19373
Q3UXG3_MOUSE	mmu:16531
E9Q7S0_MOUSE	mmu:104015
Q3TB79_MOUSE	mmu:12333
Q3TRQ9_MOUSE	mmu:21809
Q8CEA8_MOUSE	mmu:93876
E9QNZ7_MOUSE	mmu:235712
E9QPE2_MOUSE	mmu:18596
E9QPI2_MOUSE	mmu:70918
L7N2B3_MOUSE	mmu:620697
Q4VA48_MOUSE	mmu:19054
Q61888_MOUSE	mmu:114600
Q8C718_MOUSE	mmu:22412
A2AF31_MOUSE	mmu:100034363
B9EHK4_MOUSE	mmu:224044
E9Q5M9_MOUSE	mmu:69234
E9Q605_MOUSE	mmu:12675
F6QNG5_MOUSE	mmu:667663
L7N1X9_MOUSE	mmu:13184
Q3UVY8_MOUSE	mmu:66085
Q69ZY3_MOUSE	mmu:74737
L7N210_MOUSE	mmu:258875
Q8BQ28_MOUSE	mmu:17974
Q8CCQ1_MOUSE	mmu:22065
Q80WU9_MOUSE	mmu:19259
Q8BSI9_MOUSE	mmu:12558
Q9D297_MOUSE	mmu:21781
A0A087WQN7_MOUSE	mmu:24127
A0A087WRF2_MOUSE	mmu:347722
D3Z499_MOUSE	mmu:74762
Q8BS04_MOUSE	mmu:269198
Q8BRW9_MOUSE	mmu:14563
Q91ZJ4_MOUSE	mmu:245944
Q8BY69_MOUSE	mmu:240726
Q9CT51_MOUSE	mmu:57751
B1B0X0_MOUSE	mmu:434864
A0A0R4J081_MOUSE	mmu:69702
A0A0N4SUR3_MOUSE	mmu:70809
Q3UG51_MOUSE	mmu:234684
A0A077S9M6_MOUSE	mmu:75622
A2A9Q9_MOUSE	mmu:629542
L7N472_MOUSE	mmu:627479
Q8BRV3_MOUSE	mmu:17535
E9PWK2_MOUSE	mmu:665525
E9Q1J0_MOUSE	mmu:72230
E9Q1P0_MOUSE	mmu:258663
E9Q7P1_MOUSE	mmu:69700
L7N275_MOUSE	mmu:100043103
Q3TNW2_MOUSE	mmu:22289
Q3TYC0_MOUSE	mmu:70727
Q3UB72_MOUSE	mmu:15170
Q3UPK0_MOUSE	mmu:20588
Q3UYI0_MOUSE	mmu:93843
Q8CHH6_MOUSE	mmu:77264
L7N293_MOUSE	mmu:667135
A3KPP5_MOUSE	mmu:258725
D3YWQ9_MOUSE	mmu:217951
M0QW59_MOUSE	mmu:333050
Q810J2_MOUSE	mmu:235048
Q8BKC7_MOUSE	mmu:78334
Q8C565_MOUSE	mmu:78910
K7N678_MOUSE	mmu:258333
K7N6X3_MOUSE	mmu:620537
Q6P8Q0_MOUSE	mmu:100042295
A0A0R4J0K9_MOUSE	mmu:74385
A0A0R4J1G7_MOUSE	mmu:78798
A0A0R4J0M0_MOUSE	mmu:233670
A0A0A6YW07_MOUSE	mmu:55980
A2AF73_MOUSE	mmu:209005
A2AM35_MOUSE	mmu:258922
A2ASU6_MOUSE	mmu:258580
F2Z493_MOUSE	mmu:17140
F8VPM0_MOUSE	mmu:116848
J3JS27_MOUSE	mmu:626299
Q3UQE1_MOUSE	mmu:240215
B9EJ72_MOUSE	mmu:23964
E9PV37_MOUSE	mmu:404312
E9PV66_MOUSE	mmu:74376
E9Q3F5_MOUSE	mmu:675969
E9QAB6_MOUSE	mmu:72351
H7BX21_MOUSE	mmu:213272
B7SNM8_MOUSE	mmu:17245
A0A087WRF9_MOUSE	mmu:27660
F8WIG2_MOUSE	mmu:380785
Q3UEM4_MOUSE	mmu:226143
Q3UTZ5_MOUSE	mmu:238393
Q8BLL2_MOUSE	mmu:14366
Q9D4A7_MOUSE	mmu:74400
B1ARV2_MOUSE	mmu:258394
K7N5V5_MOUSE	mmu:545739
K7N6Z8_MOUSE	mmu:435864
Q7TPL8_MOUSE	mmu:243308
A3KMG9_MOUSE	mmu:237636
A0A0R4J076_MOUSE	mmu:67507
Q9CSA3_MOUSE	mmu:56515
A2A4F1_MOUSE	mmu:547168
A2AM80_MOUSE	mmu:625638
A2AUA4_MOUSE	mmu:258979
A2AVC3_MOUSE	mmu:258814
E9Q069_MOUSE	mmu:667551
Q3UG32_MOUSE	mmu:14163
Q3UG39_MOUSE	mmu:29869
Q3UHC8_MOUSE	mmu:100705
Q3ULI4_MOUSE	mmu:20848
Q3USI2_MOUSE	mmu:16779
Q3V318_MOUSE	mmu:193034
E9Q236_MOUSE	mmu:239273
E9QAS6_MOUSE	mmu:12959
F5H8M8_MOUSE	mmu:100040766
Q3TL93_MOUSE	mmu:70129
Q5DTK3_MOUSE	mmu:18759
Q8C4M8_MOUSE	mmu:19283
Q8VI89_MOUSE	mmu:16562
A2AK62_MOUSE	mmu:257880
K7N6W5_MOUSE	mmu:66773
A2BEI8_MOUSE	mmu:623272
D3YVS6_MOUSE	mmu:106722
O35189_MOUSE	mmu:22300
Q3TA69_MOUSE	mmu:229877
Q7M754_MOUSE	mmu:386551
Q8CCF1_MOUSE	mmu:69903
A0A0R4J050_MOUSE	mmu:109652
F8VQK4_MOUSE	mmu:11449
Q4FJP3_MOUSE	mmu:18176
S4R270_MOUSE	mmu:668218
E9PU87_MOUSE	mmu:70661
E9QL53_MOUSE	mmu:12704
E9QK53_MOUSE	mmu:14183
E9PVW0_MOUSE	mmu:100041687
E9Q774_MOUSE	mmu:219181
Q3UQ25_MOUSE	mmu:18576
Q3UQJ9_MOUSE	mmu:83925
E9Q0F0_MOUSE	mmu:332131
E9Q5A6_MOUSE	mmu:381463
E9QL26_MOUSE	mmu:60594
F8WGQ2_MOUSE	mmu:414077
Q505G3_MOUSE	mmu:23850
Q8C1W2_MOUSE	mmu:18693
Q3YAA8_MOUSE	mmu:80334
K7N674_MOUSE	mmu:210876
A2ARY1_MOUSE	mmu:404323
A2ATJ7_MOUSE	mmu:258898
Q0VF50_MOUSE	mmu:23829
F8WI37_MOUSE	mmu:231051
F8WIV1_MOUSE	mmu:213234
I7HJS8_MOUSE	mmu:12815
Q5DTH1_MOUSE	mmu:22215
K7N789_MOUSE	mmu:637021
A0A0G2JDT9_MOUSE	mmu:242274
H3BJR2_MOUSE	mmu:225895
Q3KPC8_MOUSE	mmu:258711
S4R1S4_MOUSE	mmu:19264
A0A0R4J1P5_MOUSE	mmu:73845
A0A0R4J071_MOUSE	mmu:331046
A0A0R4J0F8_MOUSE	mmu:214425
A0A0R4J0G2_MOUSE	mmu:216292
A0A0R4J0G7_MOUSE	mmu:218977
A0A0R4J0T7_MOUSE	mmu:14451
A0A0R4J243_MOUSE	mmu:71954
Q497X5_MOUSE	mmu:20871
F8VPR1_MOUSE	mmu:93689
F8VQ63_MOUSE	mmu:171239
A0A0J9YVH3_MOUSE	mmu:216177
A0A0R4J0G9_MOUSE	mmu:210009
A0A0R4J1K3_MOUSE	mmu:77609
F8VQD1_MOUSE	mmu:66923
F8VQE6_MOUSE	mmu:381801
A2A5J5_MOUSE	mmu:415115
Q69ZL4_MOUSE	mmu:235574
A2ALL3_MOUSE	mmu:66825
A2BI72_MOUSE	mmu:100039890
B0V2M3_MOUSE	mmu:57908
E9QNQ4_MOUSE	mmu:76089
Q69Z43_MOUSE	mmu:217718
L7N253_MOUSE	mmu:108978
Q3TQT9_MOUSE	mmu:67607
Q5ERC7_MOUSE	mmu:117591
Q9DAN2_MOUSE	mmu:72230
E9QKB2_MOUSE	mmu:56541
Q8K0A3_MOUSE	mmu:210933
A2ANU5_MOUSE	mmu:104348
E9Q156_MOUSE	mmu:57773
Q3UIT6_MOUSE	mmu:74237
Q3UL16_MOUSE	mmu:12728
Q3UPK4_MOUSE	mmu:243905
E9PV98_MOUSE	mmu:667823
E9PXF7_MOUSE	mmu:667373
E9Q7M8_MOUSE	mmu:545007
Q3UND6_MOUSE	mmu:20672
E9PUD6_MOUSE	mmu:232875
E9Q0Y7_MOUSE	mmu:258710
E9Q5D6_MOUSE	mmu:56705
E9Q5K4_MOUSE	mmu:226143
Q5DTR1_MOUSE	mmu:192786
A2AFQ0_MOUSE	mmu:59026
F8VQA4_MOUSE	mmu:18484
A2AIR4_MOUSE	mmu:242443
Q69ZW4_MOUSE	mmu:11772
E9QLJ0_MOUSE	mmu:76469
E9QLU9_MOUSE	mmu:232237
L7N217_MOUSE	mmu:627569
L7N250_MOUSE	mmu:622924
Q8BM62_MOUSE	mmu:20440
Q8C7Z5_MOUSE	mmu:16513
A2AI76_MOUSE	mmu:245683
Q80WU3_MOUSE	mmu:14809
Q8C8C0_MOUSE	mmu:78771
Q9D1R6_MOUSE	mmu:22004
A2AVA9_MOUSE	mmu:258840
D3YYD1_MOUSE	mmu:382066
E9Q7X8_MOUSE	mmu:76670
Q3UE22_MOUSE	mmu:19877
Q3V0J9_MOUSE	mmu:19268
Q5SWR1_MOUSE	mmu:71770
E9PUA5_MOUSE	mmu:16580
E9PY62_MOUSE	mmu:238680
G3X927_MOUSE	mmu:243846
A6PWR8_MOUSE	mmu:216835
E9Q598_MOUSE	mmu:259085
E9Q9B4_MOUSE	mmu:434540
Q3V1X3_MOUSE	mmu:217716
E9Q107_MOUSE	mmu:637004
G3UYY4_MOUSE	mmu:70846
Q3TJU8_MOUSE	mmu:83813
Q3TQJ5_MOUSE	mmu:16564
Q9D9L2_MOUSE	mmu:73398
E9PZS7_MOUSE	mmu:634104
E9Q7Q2_MOUSE	mmu:212390
E9QNZ9_MOUSE	mmu:116939
Q3UHH6_MOUSE	mmu:21844
Q3UHI8_MOUSE	mmu:238161
Q543H4_MOUSE	mmu:15425
Q3TUD0_MOUSE	mmu:18577
Q31200_MOUSE	mmu:224756
Q8BV52_MOUSE	mmu:19249
Q6PD20_MOUSE	mmu:78038
Q8BXZ6_MOUSE	mmu:108857
Q8C1T6_MOUSE	mmu:319758
Q8C6F3_MOUSE	mmu:68304
S4R1G7_MOUSE	mmu:624957
A0A0R4J171_MOUSE	mmu:50768
A0A0R4IZW4_MOUSE	mmu:18591
A0A0R4J161_MOUSE	mmu:74123
Q5BJ28_MOUSE	mmu:108857
A0A0A0MQ89_MOUSE	mmu:109275
F8VPK3_MOUSE	mmu:17188
F8VPM9_MOUSE	mmu:110521
B0V2W4_MOUSE	mmu:240067
E9PWI7_MOUSE	mmu:381654
E9Q4F7_MOUSE	mmu:77087
E9Q542_MOUSE	mmu:259105
E9Q8I0_MOUSE	mmu:12628
E9Q9N7_MOUSE	mmu:320563
Q3TJ66_MOUSE	mmu:230163
Q3TWA1_MOUSE	mmu:20853
Q3UST3_MOUSE	mmu:15259
Q3UZL8_MOUSE	mmu:66661
Q8BWK6_MOUSE	mmu:15500
E9QPU1_MOUSE	mmu:22371
Q547R0_MOUSE	mmu:14265
D3Z169_MOUSE	mmu:235086
E9QLQ1_MOUSE	mmu:100041688
Q3V232_MOUSE	mmu:237775
Q80XS2_MOUSE	mmu:56218
Q8BN98_MOUSE	mmu:26428
A0A0R4J1L1_MOUSE	mmu:75196
Q3UKP8_MOUSE	mmu:69635
A0A0A6YY47_MOUSE	mmu:17967
E9QPZ2_MOUSE	mmu:100038927
E9QQ97_MOUSE	mmu:77945
L7N1X4_MOUSE	mmu:431706
Q3UKF7_MOUSE	mmu:331491
Q3UPQ5_MOUSE	mmu:224585
E9Q025_MOUSE	mmu:384220
E9Q3A7_MOUSE	mmu:227485
E9Q876_MOUSE	mmu:74591
Q3TQ59_MOUSE	mmu:22415
E9QMK2_MOUSE	mmu:13003
Q6P5G2_MOUSE	mmu:18583
Q8BHW1_MOUSE	mmu:217109
Q8BND1_MOUSE	mmu:19091
Q8BNF5_MOUSE	mmu:70673
Q6DFU9_MOUSE	mmu:225608
Q6PDN1_MOUSE	mmu:195531
Q6PI72_MOUSE	mmu:64009
Q8BHR7_MOUSE	mmu:319601
A2BI93_MOUSE	mmu:387131
Q8BN74_MOUSE	mmu:17978
A0A0G2JG26_MOUSE	mmu:100041548
E9PUU4_MOUSE	mmu:216766
K7N726_MOUSE	mmu:435951
Q3UPD8_MOUSE	mmu:225608
Q3UQC8_MOUSE	mmu:23920
Q3UR75_MOUSE	mmu:99003
Q3URU8_MOUSE	mmu:16451
E9Q1Q1_MOUSE	mmu:17776
E9Q6Y4_MOUSE	mmu:22756
D3Z482_MOUSE	mmu:232339
E9QPD7_MOUSE	mmu:18563
Q8BIX2_MOUSE	mmu:231659
Q8C1E4_MOUSE	mmu:20334
D3YXG0_MOUSE	mmu:545370
E9QJT2_MOUSE	mmu:234344
Q6NZC6_MOUSE	mmu:22776
K7N705_MOUSE	mmu:624512
B9EKP7_MOUSE	mmu:239618
E9PZJ2_MOUSE	mmu:16391
E9Q346_MOUSE	mmu:620758
L7N231_MOUSE	mmu:100041787
Q3UH83_MOUSE	mmu:234889
Q3V1X2_MOUSE	mmu:212276
B7ZNR8_MOUSE	mmu:26921
Q3TQ07_MOUSE	mmu:11774
E9QNW4_MOUSE	mmu:667742
A0A0R4J0T3_MOUSE	mmu:574417
A0A0R4J0U3_MOUSE	mmu:18627
A0A0R4J141_MOUSE	mmu:69837
E9Q4U5_MOUSE	mmu:629079
E9Q5C7_MOUSE	mmu:100042848
E9QAU4_MOUSE	mmu:208618
Q3TZH6_MOUSE	mmu:14056
